Date,Close_BBL,Close_KBANK,Close_KKP,Close_KTB,Close_TCAP,Close_TISCO,Close_TTB,Close_KTC,Close_AEONTS,Close_JMT,Close_SAWAD,BroadMoney_M1M2_Growth,Inflation_Surprise,IPI_Surprise,THOR_1M,THOR_6M,3M_1M_THOR_Spread,6M_1M_THOR_Spread,5Y_1Y_Bond_Spread,10Y_5Y_Bond_Spread,THB_per_USD,SP500_Index,SET_Index,THB_per_CNY,GDP_Growth,THB_per_INR,Logclose_BBL,Logclose_KBANK,Logclose_KKP,Logclose_KTB,Logclose_TCAP,Logclose_TISCO,Logclose_TTB,Logclose_KTC,Logclose_AEONTS,Logclose_JMT,Logclose_SAWAD,D_Logclose_BBL,D_Logclose_KBANK,D_Logclose_KKP,D_Logclose_KTB,D_Logclose_TCAP,D_Logclose_TISCO,D_Logclose_TTB,D_Logclose_KTC,D_Logclose_AEONTS,D_Logclose_JMT,D_Logclose_SAWAD
2017-03-01,128.6708984375,137.140869140625,39.05214309692383,13.467914581298828,25.160757064819336,36.30488586425781,1.4956202507019043,11.146538734436035,76.99777221679688,8.662643432617188,25.89607048034668,-0.0012015342157560532,-0.0013000000000000025,-0.000205,0.014947299999999998,0.0150001,1.7300000000001342e-05,5.280000000000215e-05,0.006100000000000001,0.005000000000000001,34.479000091552734,2362.719970703125,1567.18994140625,0.19947999715805054,-0.0020028451333472955,1.878499984741211,4.857257969666498,4.921008639451894,3.6648977556229165,2.600310158933811,3.225285521396211,3.591952329024977,0.4025410042149687,2.411129022308727,4.343776489185747,2.1590199222568276,3.254091238289481,0.022285178743464584,-0.013140744756128697,0.055467133882391106,0.040005401089181714,-0.005167845507560109,0.04635405261628778,0.0,0.04128173141887492,0.019608566550099127,-0.07320345324020083,-0.022857990351957014
2017-04-01,127.2530288696289,134.23841857910156,38.34975814819336,13.071797370910645,24.6392879486084,38.581844329833984,1.3975465297698975,11.105557441711426,76.99777221679688,8.845399856567383,27.554609298706055,0.007534480240526566,-0.005400000000000001,0.000112,0.0149494,0.014998800000000001,1.66999999999997e-05,4.9400000000001526e-05,0.006199999999999997,0.005500000000000001,34.494998931884766,2384.199951171875,1580.8599853515625,0.19801999628543854,-0.007768401892491341,1.857699990272522,4.846177457659175,4.8996174621005,3.6467482213577433,2.5704570369961774,3.204342240058164,3.6527818116701956,0.33471822049814415,2.407445653449123,4.343776489185747,2.1798975336636968,3.31616982827282,-0.011080512007322518,-0.02139117735139351,-0.018149534265173184,-0.029853121937633453,-0.020943281338047015,0.06082948264521848,-0.06782278371682454,-0.003683368859604297,0.0,0.020877611406869168,0.06207858998333915
2017-05-01,130.8154754638672,138.55870056152344,40.6392936706543,12.609663963317871,25.124204635620117,40.438018798828125,1.3568179607391357,11.098245620727539,83.7257308959961,8.635683059692383,31.294139862060547,0.0010944320460327163,-0.0032999999999999995,-0.00011000000000000002,0.0149451,0.0149963,2.0700000000000232e-05,5.1200000000001245e-05,0.0057,0.005299999999999996,34.11399841308594,2411.800048828125,1564.1199951171875,0.2006700038909912,-0.012300957911827412,1.8935999870300293,4.873787745968494,4.931294066605625,3.7047354229679668,2.5344635011933523,3.223831709584442,3.699770401825265,0.30514222354095155,2.4067870436400174,4.427546348364423,2.155902812082436,3.443430855163051,0.027610288309318776,0.031676604505125106,0.057987201610223416,-0.03599353580282516,0.019489469526277947,0.04698859015506951,-0.029575996957192596,-0.0006586098091054815,0.08376985917867596,-0.023994721581260592,0.12726102689023078
2017-06-01,134.4492645263672,146.68746948242188,42.574501037597656,12.975173950195312,24.589651107788086,40.30543518066406,1.4447596073150635,10.127677917480469,80.65475463867188,10.137541770935059,31.294139862060547,0.002347232409180355,-0.0021000000000000003,0.00015999999999999898,0.0149559,0.0149949,1.3499999999999623e-05,3.900000000000084e-05,0.003999999999999997,0.0053999999999999986,33.970001220703125,2423.409912109375,1563.1099853515625,0.19935999810695648,-0.0056310303100979365,1.9048999547958374,4.9011869124609175,4.988304265566376,3.751255506869922,2.5630378355281977,3.2023256677495717,3.6964863278653177,0.3679429460050704,2.315272063699515,4.390177756815793,2.3162455398705326,3.443430855163051,0.027399166492423355,0.05701019896075099,0.04652008390195528,0.028574334334845464,-0.02150604183487026,-0.0032840739599473423,0.06280072246411883,-0.09151497994050217,-0.03736859154863037,0.16034272778809644,0.0
2017-07-01,130.45211791992188,142.2535858154297,39.74612045288086,12.492057800292969,25.525131225585938,39.1121826171875,1.4824490547180176,8.418631553649902,76.08939361572266,11.076201438903809,32.85105895996094,-0.0014699986553869306,0.0005,-0.000136,0.014953399999999999,0.014995799999999998,1.6900000000001983e-05,4.239999999999973e-05,0.0037999999999999996,0.006000000000000002,33.32899856567383,2470.300048828125,1579.4100341796875,0.2016499936580658,0.004597898399637088,1.9215999841690063,4.87100624694287,4.957611280530061,3.6825122376676167,2.5250930663948354,3.2396635050986675,3.666433994348782,0.3936954868594868,2.1304472917264006,4.3319088808535176,2.404798792115509,3.491983980635121,-0.030180665518047434,-0.0306929850363149,-0.06874326920230533,-0.03794476913336231,0.03733783734909579,-0.03005233351653569,0.025752540854416417,-0.18482477197311464,-0.058268875962275146,0.08855325224497657,0.048553125472070136
2017-08-01,134.0858612060547,148.534912109375,41.83019256591797,12.906157493591309,24.99057388305664,39.642520904541016,1.4824490547180176,10.043280601501465,79.1329574584961,11.263934135437012,31.916908264160156,0.0010230677680726108,-0.00039999999999999975,5.8e-05,0.014934099999999999,0.0149942,3.2700000000001825e-05,6.010000000000043e-05,0.003100000000000002,0.0053999999999999986,33.20899963378906,2471.64990234375,1576.449951171875,0.1983100026845932,0.01068685410265705,1.9263999462127686,4.898480350023967,5.0008200289910905,3.7336183889796803,2.557704522568844,3.2184987090912496,3.6799023024079527,0.3936954868594868,2.306903814028999,4.371129443603541,2.4216059520474733,3.463135908998257,0.027474103081097212,0.04320874846102907,0.05110615131206364,0.03261145617400851,-0.02116479600741794,0.013468308059170653,0.0,0.17645652230259845,0.039220562750023724,0.016807159931964133,-0.02884807163686398
2017-09-01,135.53936767578125,152.96878051757812,41.532466888427734,12.975173950195312,26.0596866607666,40.83577346801758,1.5829538106918335,9.536895751953125,76.85028076171875,11.553949356079102,37.36614227294922,0.0006847935232207871,-0.0005999999999999998,9.400000000000104e-05,0.0149549,0.0149963,1.1799999999999311e-05,4.1400000000000464e-05,0.0028000000000000004,0.005599999999999997,33.50400161743164,2519.360107421875,1618.4200439453125,0.19943000376224518,0.01365204914072756,1.961630940437317,4.909262134474872,5.030233851666908,3.726475456033316,2.5630378355281977,3.260389547862579,3.7095584979316403,0.45929260213573975,2.255168039631415,4.34185912335098,2.4470273141124155,3.620765007581358,0.01078178445090483,0.02941382267581716,-0.0071429329463641444,0.005333312959353798,0.041890838771329264,0.02965619552368759,0.06559711527625295,-0.051735774397584144,-0.02927032025256171,0.025421362064942166,0.15762909858310126
2017-10-01,141.78787231445312,162.95806884765625,46.41254806518555,12.561074256896973,29.26703453063965,46.53687286376953,1.6206438541412354,11.604630470275879,81.41564178466797,12.311585426330566,43.28244400024414,0.006799012390596969,0.0040999999999999995,6.100000000000002e-05,0.014939599999999999,0.0149939,2.199999999999945e-05,5.430000000000018e-05,0.004400000000000003,0.005199999999999996,33.20399856567383,2575.260009765625,1688.6400146484375,0.19981999695301056,0.01669990547985093,1.951300024986267,4.9543320837440294,5.093492921379852,3.8375698551112922,2.530602687390291,3.3764617812780098,3.8402449631750666,0.48282351111353017,2.451404196933847,4.399567414065025,2.510540723644325,3.7677471024504485,0.045069949269157306,0.06325906971294426,0.11109439907797602,-0.03243514813790682,0.11607223341543094,0.1306864652434263,0.02353090897779042,0.19623615730243227,0.057708290714045596,0.06351340953190965,0.1469820948690903
2017-11-01,146.56312561035156,168.14309692382812,46.1061897277832,13.320259094238281,30.622848510742188,46.802040100097656,1.758838176727295,14.13654899597168,81.13011932373047,12.500993728637695,39.234439849853516,0.010273222874040373,0.00040000000000000105,-0.00027200000000000005,0.0149513,0.014995099999999999,1.5999999999998654e-05,4.3799999999998354e-05,0.004,0.0053999999999999986,32.56999969482422,2647.580078125,1714.550048828125,0.20261000096797943,0.023291700901625665,1.9772000312805176,4.987456227188258,5.124815384258999,3.830947208403493,2.589286116442455,3.4217464136865945,3.845926793855931,0.5646534642108988,2.6487635709901847,4.396054277177869,2.5258081394394494,3.6695549286801095,0.03312414344422887,0.03132246287914686,-0.00662264670779944,0.05868342905216428,0.04528463240858471,0.005681830680864586,0.08182995309736862,0.19735937405633752,-0.0035131368871565982,0.01526741579512425,-0.09819217377033906
2017-12-01,148.39971923828125,171.8466796875,48.557029724121094,13.251242637634277,30.622848510742188,46.93462371826172,1.8970324993133545,15.697898864746094,79.97111511230469,11.743356704711914,40.635677337646484,0.014153601965007258,-0.00010000000000000113,-0.00011500000000000006,0.014943999999999999,0.0149932,1.9500000000002154e-05,4.920000000000098e-05,0.004599999999999998,0.004750000000000004,31.854999542236328,2673.610107421875,1699.6500244140625,0.1993499994277954,0.013374978233222234,1.9620000123977661,4.999909438806162,5.146602682117046,3.8827389777495083,2.584091332007188,3.4217464136865945,3.848755648674933,0.6402908227583434,2.7535268731272433,4.381665508379438,2.463287693865734,3.7046464328898323,0.01245321161790347,0.02178729785804734,0.05179176934601548,-0.00519478443526733,0.0,0.002828854819001858,0.07563735854744458,0.10476330213705864,-0.01438876879843054,-0.06252044557371539,0.035091504209722846
2018-01-01,152.072998046875,170.36526489257812,50.08879852294922,13.803378105163574,32.11996841430664,46.93462371826172,1.8216533660888672,20.255355834960938,112.42317962646484,13.82685661315918,39.234439849853516,0.003374533510779322,-0.0020999999999999986,4.400000000000004e-05,0.0149218,0.0149877,3.5600000000000215e-05,6.589999999999895e-05,0.004300000000000002,0.005500000000000001,31.39699935913086,2823.81005859375,1778.530029296875,0.20114000141620636,0.004905904514126351,2.0302000045776367,5.024360655871393,5.137944749088972,3.9137974007162906,2.624913352436164,3.46947790571278,3.848755648674933,0.5997445316101512,3.0084192442594606,4.722270140632996,2.6266128322911784,3.6695549286801095,0.024451217065231567,-0.008657933028073828,0.031058422966782295,0.0408220204289762,0.04773149202618532,0.0,-0.04054629114819219,0.2548923711322173,0.34060463225355786,0.16332513842544438,-0.035091504209722846
2018-02-01,155.01161193847656,171.8466796875,47.791141510009766,14.010427474975586,30.35065460205078,46.93462371826172,1.8844692707061768,22.365285873413086,135.2168731689453,12.785107612609863,38.30028533935547,0.003945403218638055,-0.0011999999999999997,7.600000000000006e-05,0.0149417,0.014988900000000001,1.2399999999999217e-05,4.7200000000000714e-05,0.005049999999999999,0.005599999999999997,31.469999313354492,2713.830078125,1833.5999755859375,0.20046000182628632,-0.0032834466848569136,2.0620999336242676,5.04350002984531,5.146602682117046,3.866840298264412,2.639801872015877,3.4128180857095107,3.848755648674933,0.6336462272541764,3.107510018981215,4.906879957367252,2.5482810258066597,3.6454573462725683,0.01913937397391674,0.008657933028073828,-0.04695710245187845,0.014888519579713044,-0.05665982000326908,0.0,0.03390169564402523,0.0990907747217542,0.18460981673425625,-0.07833180648451865,-0.024097582407541118
2018-03-01,144.7264862060547,157.03233337402344,44.88077926635742,13.044190406799316,29.26183319091797,47.597537994384766,1.608080506324768,25.90997314453125,137.9212188720703,12.500993728637695,37.83320999145508,0.010047409326334421,-0.0027,-0.00011799999999999994,0.014933499999999999,0.0149849,1.700000000000139e-05,5.140000000000179e-05,0.004749999999999997,0.006149999999999999,31.1560001373291,2640.8701171875,1811.97998046875,0.2016099989414215,-0.0029689689637913412,2.086899995803833,4.974845659085287,5.05645172920201,3.804009624396085,2.568342855091257,3.3762840454038043,3.862781037092661,0.47504123562587636,3.2546279580829856,4.926682644405845,2.5258081394394494,3.6331872881102822,-0.06865437076002312,-0.09015095291503616,-0.0628306738683273,-0.07145901692462031,-0.036534040305706394,0.014025388417727935,-0.15860499162830005,0.14711793910177073,0.01980268703859256,-0.022472886367210343,-0.012270058162286102
2018-04-01,141.78787231445312,144.81045532226562,45.187137603759766,12.561074256896973,29.26183319091797,47.067203521728516,1.4824490547180176,30.889415740966797,135.2168731689453,12.027472496032715,32.38397979736328,0.0010136315536796274,-0.0011000000000000003,5.000000000000013e-06,0.0149003,0.014978100000000001,4.250000000000087e-05,7.780000000000113e-05,0.0040999999999999995,0.005600000000000004,31.506000518798828,2648.050048828125,1782.280029296875,0.20072999596595764,-0.005139376047686767,2.1166999340057373,4.9543320837440294,4.975425682609207,3.8108124800530154,2.530602687390291,3.3762840454038043,3.8515764425950003,0.3936954868594868,3.430413592571194,4.906879957367252,2.4871934078320677,3.4776638498185632,-0.02051357534125753,-0.08102604659280299,0.0068028556569306176,-0.03774016770096589,0.0,-0.011204594497660647,-0.08134574876638956,0.1757856344882085,-0.01980268703859256,-0.038614731607381714,-0.155523438291719
2018-05-01,141.99697875976562,144.41329956054688,42.123600006103516,12.07795524597168,28.03692054748535,46.51877975463867,1.5955173969268799,29.935440063476562,122.08148956298828,10.950116157531738,23.17220687866211,-0.00031232376621448724,0.0020000000000000018,-3.0000000000000024e-05,0.014923599999999999,0.0149731,1.3100000000001999e-05,4.950000000000093e-05,0.004,0.005499999999999998,32.029998779296875,2705.27001953125,1791.1300048828125,0.20010000467300415,-0.00585611138415024,2.104599952697754,4.955805781035237,4.97267932443743,3.7406081538437808,2.491381910461696,3.333522232579184,3.839856096752668,0.46719807042280154,3.3990430649031875,4.804688768993395,2.3933500642000114,3.142953581153358,0.0014736972912077206,-0.0027463581717768193,-0.07020432620923467,-0.03922077692859505,-0.04276181282462055,-0.011720345842332502,0.07350258356331474,-0.03137052766800652,-0.10219118837385732,-0.09384334363205626,-0.33471026866520504
2018-06-01,146.88047790527344,146.29859924316406,43.271080017089844,11.923263549804688,26.081806182861328,47.07926559448242,1.4797133207321167,30.192766189575195,131.20016479492188,10.661954879760742,19.394948959350586,0.0004055777834543876,0.0069,0.00017,0.014937800000000001,0.0149725,1.0999999999986715e-06,3.469999999999862e-05,0.00485,0.005350000000000001,32.95199966430664,2718.3701171875,1719.8199462890625,0.20020000636577606,-0.004036012400782364,2.075900077819824,4.98961918057926,4.9856497334290735,3.767484513876532,2.478491411899474,3.261237990138214,3.8518326831727543,0.3918483668052988,3.4076023655423797,4.8767241325680555,2.3666817865177396,2.9650126692489,0.03381339954402307,0.012970408991643367,0.02687636003275129,-0.012890498562221797,-0.07228424244096976,0.011976586420086477,-0.07534970361750276,0.008559300639192191,0.07203536357466067,-0.026668277682271757,-0.17794091190445815
2018-07-01,154.76919555664062,163.64324951171875,46.304840087890625,13.565389633178711,28.592355728149414,43.71645736694336,1.4797133207321167,24.6602840423584,131.59181213378906,10.565903663635254,25.476421356201172,-0.0028341014131370826,-0.0016000000000000007,3.600000000000001e-05,0.0149424,0.0149756,1.0800000000000046e-05,3.320000000000059e-05,0.00595,0.0045000000000000005,33.25899887084961,2816.2900390625,1607.27001953125,0.20449000597000122,-0.001049609378919742,2.0636000633239746,5.041934946241332,5.097688750549925,3.8352464931639556,2.607521669117384,3.3531393998670067,3.77772462999191,0.3918483668052988,3.2051940160136745,4.879704799127257,2.3576321811191896,3.237753371711378,0.052315765662071634,0.11203901712085163,0.06776197928742356,0.12903025721790984,0.09190140972879268,-0.07410805318084446,0.0,-0.20240834952870523,0.0029806665592015946,-0.009049605398550042,0.2727407024624777
2018-08-01,154.0178985595703,159.1185760498047,49.33860397338867,13.850974082946777,29.987102508544922,45.95832824707031,1.4153778553009033,27.233530044555664,140.99122619628906,9.605364799499512,27.777515411376953,-0.0029887216051611067,0.0,-0.000240000000000001,0.014945900000000002,0.0149766,1.4699999999997701e-05,3.069999999999809e-05,0.0057,0.004,32.77000045776367,2901.52001953125,1722.010009765625,0.20853999257087708,0.004784989695282646,2.1791999340057373,5.037068820072889,5.069649685597962,3.8987068166877266,2.62835556105893,3.4007673728397765,3.8277350782343698,0.34739653099589646,3.304448936350059,4.948697662883844,2.262321775665821,3.3242268952909915,-0.004866126168442619,-0.02803906495196351,0.06346032352377096,0.020833891941546057,0.04762797297276977,0.050010448242459926,-0.04445183580940232,0.09925492033638461,0.06899286375658686,-0.09531040545336866,0.08647352357961369
2018-09-01,157.7744140625,162.88914489746094,48.061222076416016,14.422151565551758,29.987102508544922,46.939144134521484,1.4797133207321167,30.87896156311035,163.7064971923828,8.899141311645508,31.722251892089844,0.00313141684278196,0.0008000000000000021,-0.00020999999999999998,0.014931700000000001,0.0149774,2.72999999999992e-05,4.5699999999999213e-05,0.005999999999999998,0.0040000000000000036,32.26499938964844,2913.97998046875,1721.2099609375,0.21223999559879303,0.013080979319439127,2.242799997329712,5.061166253709644,5.093069876785233,3.872475658125192,2.6687653277689636,3.4007673728397765,3.8488519570764526,0.3918483668052988,3.430075096453519,5.098075173219183,2.1859547902458387,3.457018387061715,0.024097433636754317,0.023420191187271122,-0.026231158562534773,0.0404097667100336,0.0,0.021116878842082798,0.04445183580940232,0.12562616010345984,0.14937751033533875,-0.07636698541998221,0.13279149177072336
2018-10-01,157.07571411132812,150.81771850585938,46.728126525878906,14.350752830505371,29.42920684814453,44.13679885864258,1.466846227645874,29.806779861450195,152.74049377441406,8.04045295715332,29.256792068481445,0.010961394395615338,0.0002999999999999999,0.00012800000000000105,0.0149302,0.0149817,2.429999999999967e-05,5.15000000000012e-05,0.005600000000000001,0.004099999999999996,33.27000045776367,2711.739990234375,1760.469970703125,0.209089994430542,0.014405547685497077,2.212399959564209,5.05672794458667,5.016071945394862,3.8443462644444715,2.663802402885668,3.3819876114284066,3.7872938757393206,0.38311467270278576,3.3947358797636005,5.028740362232373,2.0844854195583453,3.376111754191335,-0.004438309122973827,-0.07699793139037059,-0.028129393680720316,-0.0049629248832956385,-0.018779761411369833,-0.06155808133713192,-0.008733694102513012,-0.03533921668991846,-0.06933481098680971,-0.1014693706874934,-0.0809066328703798
