datetime,open,high,low,close
2009-11-03,1059.84998,1087.84998,1055.40002,1084.25
2009-11-02,1044.30005,1063.09998,1040.65002,1059.25
2009-10-30,1045.80005,1049.15002,1035.34998,1044.90002
2009-10-29,1028.25,1048.5,1026.75,1045.55005
2009-10-28,1039.5,1042.59998,1027.34998,1027.84998
2009-10-27,1037.90002,1044.5,1033.25,1039.80005
2009-10-26,1054.30005,1060.09998,1037.94995,1038.09998
2009-10-23,1059.90002,1067.80005,1050.55005,1054.94995
2009-10-22,1057.90002,1061.75,1051.80005,1060.40002
2009-10-21,1054.90002,1065.09998,1047.80005,1059.34998
2009-10-20,1064.5,1068.09998,1052.0,1055.0
2009-10-19,1052.65002,1065.5,1048.5,1063.69995
2009-10-16,1050.55005,1057.69995,1043.90002,1053.25
2009-10-15,1062.80005,1066.5,1047.19995,1050.84998
2009-10-14,1064.90002,1071.40002,1056.5,1062.94995
2009-10-13,1054.40002,1069.30005,1051.90002,1064.34998
2009-10-12,1049.0,1059.75,1047.90002,1056.25
2009-10-09,1056.0,1056.0,1044.30005,1049.25
2009-10-08,1044.84998,1062.19995,1043.5,1055.0
2009-10-07,1041.34998,1049.19995,1037.30005,1044.69995
2009-10-06,1017.0,1044.44995,1015.73999,1041.84998
2009-10-05,1001.79999,1018.45001,1001.54999,1017.75
2009-10-02,998.59998,1008.20001,987.20001,1002.34998
2009-10-01,1007.20001,1010.40002,998.40002,999.5
2009-09-30,992.20001,1009.95001,992.20001,1007.70001
2009-09-29,991.34998,996.70001,985.90002,992.20001
2009-09-28,993.0,997.5,986.59998,990.95001
2009-09-25,993.65002,999.29999,985.09998,991.75
2009-09-24,1007.34998,1019.5,991.20001,994.75
2009-09-23,1013.84998,1018.34998,1005.90002,1008.45001
2009-09-22,1003.59998,1020.5,1002.90002,1014.79999
2009-09-21,1005.45001,1007.59998,996.5,1003.54999
2009-09-18,1013.5,1018.54999,1006.90002,1007.15002
2009-09-17,1017.25,1024.84998,1010.59998,1012.45001
2009-09-16,1007.09998,1021.5,1006.90002,1017.70001
2009-09-15,999.34998,1010.5,992.90002,1006.90002
2009-09-14,1005.34998,1009.70001,993.90002,1000.15002
2009-09-11,996.0,1012.54999,995.40002,1005.84998
2009-09-10,992.04999,998.90002,983.09998,996.5
2009-09-09,996.79999,1003.95001,987.95001,992.65002
2009-09-08,995.5,1008.95001,994.04999,996.70001
2009-09-07,994.40002,997.84998,992.15002,995.34998
2009-09-04,992.29999,997.29999,986.09998,994.40002
2009-09-03,977.54999,998.20001,975.20001,991.59998
2009-09-02,956.65002,981.09998,952.45001,977.90002
2009-09-01,950.54999,958.0,947.0,957.34998
2009-08-31,956.15002,961.84998,945.29999,951.15002
2009-08-28,948.70001,962.0,948.70001,955.95001
2009-08-27,945.0,951.45001,942.09998,948.25
2009-08-26,943.79999,950.34998,939.79999,945.59998
2009-08-25,943.25,955.70001,941.65002,945.04999
2009-08-24,952.40002,957.20001,939.79999,942.90002
2009-08-21,940.0,958.65002,938.59998,954.15002
2009-08-20,943.29999,947.09998,938.59998,940.84998
2009-08-19,937.75,945.29999,932.40002,942.04999
2009-08-18,934.15002,941.5,934.15002,938.79999
2009-08-17,947.5,949.34998,931.20001,934.29999
2009-08-14,955.04999,960.5,944.40002,947.34998
2009-08-13,948.04999,962.04999,948.04999,955.0
2009-08-12,946.5,953.40002,940.90002,947.75
2009-08-11,946.40002,950.95001,943.0,946.04999
2009-08-10,954.75,958.09998,943.5,946.15002
2009-08-07,963.65002,965.70001,954.20001,954.90002
2009-08-06,963.29999,972.25,956.84998,963.15002
2009-08-05,967.79999,968.75,959.54999,962.95001
2009-08-04,957.5,971.04999,951.84998,967.75
2009-08-03,953.29999,963.09998,952.20001,956.5
2009-07-31,934.59998,957.20001,932.59998,954.75
2009-07-30,929.95001,937.79999,929.0,934.29999
2009-07-29,937.90002,941.70001,926.09998,930.0
2009-07-28,953.40002,957.40002,934.70001,937.65002
2009-07-27,951.79999,959.70001,948.20001,953.65002
2009-07-24,947.70001,954.90002,946.95001,951.34998
2009-07-23,952.75,958.09998,948.09998,948.15002
2009-07-22,949.0,955.40002,945.5,951.40002
2009-07-21,950.0,954.40002,945.09998,949.15002
2009-07-20,938.29999,955.90002,937.65002,949.34998
2009-07-17,937.70001,940.70001,932.59998,937.70001
2009-07-16,940.0,941.04999,933.40002,937.34998
2009-07-15,925.95001,942.95001,925.29999,939.45001
2009-07-14,921.29999,928.25,918.59998,925.59998
2009-07-13,912.09998,924.09998,908.40002,921.0
2009-07-10,912.29999,916.09998,907.79999,913.15002
2009-07-09,909.34998,919.29999,907.09998,912.45001
2009-07-08,923.95001,925.90002,906.0,909.45001
2009-07-07,924.59998,932.54999,922.04999,924.29999
2009-07-06,932.54999,933.09998,921.09998,925.0
2009-07-03,928.84998,934.90002,927.90002,932.5
2009-07-02,940.79999,942.04999,927.09998,929.65002
2009-07-01,925.79999,946.75,925.75,940.75
2009-06-30,937.59998,945.70001,923.59998,926.84998
2009-06-29,940.59998,943.5,934.40002,938.04999
2009-06-26,938.65002,948.70001,936.29999,939.04999
2009-06-25,930.90002,940.09998,929.90002,939.15002
2009-06-24,926.09998,943.20001,923.0,932.09998
2009-06-23,922.70001,927.75,913.90002,926.15002
2009-06-22,933.95001,935.40002,918.90002,922.90002
2009-06-19,934.45001,939.79999,931.45001,934.29999
2009-06-18,940.54999,943.70001,930.59998,933.34998
2009-06-17,934.84998,940.95001,928.5,939.40002
2009-06-16,928.75,940.25,927.40002,935.09998
2009-06-15,939.0,939.29999,926.0,928.34998
2009-06-12,955.29999,958.95001,937.0,938.90002
2009-06-11,954.59998,962.70001,944.09998,955.0
2009-06-10,955.34998,966.25,947.59998,954.65002
2009-06-09,951.20001,962.59998,948.0,954.75
2009-06-08,955.65002,960.45001,944.29999,951.04999
2009-06-05,981.25,983.45001,953.5,956.29999
2009-06-04,963.25,982.5,961.70001,980.09998
2009-06-03,982.04999,990.79999,961.34998,963.15002
2009-06-02,975.25,987.40002,969.59998,981.84998
2009-06-01,979.59998,989.5,974.09998,975.20001
2009-05-29,959.65002,981.0,956.5,980.0
2009-05-28,948.65002,965.95001,944.54999,959.79999
2009-05-27,953.25,960.20001,942.25,949.0
2009-05-26,958.0,958.95001,941.09998,952.15002
2009-05-25,957.0,960.04999,953.09998,958.79999
2009-05-22,955.04999,962.29999,950.40002,957.34998
2009-05-21,938.5,956.95001,936.0,954.40002
2009-05-20,925.5,941.25,925.40002,938.09998
2009-05-19,918.25,930.15002,917.09998,925.65002
2009-05-18,930.59998,934.5,916.04999,918.20001
2009-05-15,926.59998,934.65002,923.90002,931.70001
2009-05-14,926.40002,929.45001,920.59998,926.34998
2009-05-13,923.20001,931.40002,917.70001,926.45001
2009-05-12,913.25,924.75,912.40002,922.84998
2009-05-11,916.65002,918.54999,909.0,913.59998
2009-05-08,910.79999,920.65002,905.40002,917.04999
2009-05-07,910.09998,926.15002,909.20001,910.04999
2009-05-06,895.79999,913.25,895.29999,910.90002
2009-05-05,902.29999,916.04999,895.70001,896.29999
2009-05-04,887.29999,907.59998,885.04999,903.34998
2009-05-01,887.79999,890.54999,881.04999,887.29999
2009-04-30,897.65002,900.70001,880.79999,886.5
2009-04-29,892.59998,903.59998,888.5,898.59998
2009-04-28,907.04999,908.25,885.20001,892.59998
2009-04-27,912.70001,918.84998,905.0,906.25
2009-04-24,904.40002,914.5,903.25,913.09998
2009-04-23,890.54999,909.70001,889.75,903.0
2009-04-22,883.5,894.15002,882.29999,890.15002
2009-04-21,885.0,895.75,879.70001,883.25
2009-04-20,869.04999,889.20001,865.5,885.15002
2009-04-17,875.95001,877.15002,865.0,868.90002
2009-04-16,891.5,894.45001,872.5,875.54999
2009-04-15,889.59998,899.79999,886.54999,891.59998
2009-04-14,893.90002,899.04999,886.29999,889.84998
2009-04-13,881.65002,900.34998,881.65002,893.04999
2009-04-10,879.0,885.90002,878.0,881.65002
2009-04-09,881.04999,887.04999,875.09998,879.40002
2009-04-08,880.84998,890.84998,878.29999,880.54999
2009-04-07,868.75,884.95001,868.65002,880.84998
2009-04-06,894.84998,896.79999,865.29999,869.79999
2009-04-03,904.45001,910.70001,892.0,893.90002
2009-04-02,927.29999,929.79999,894.70001,904.15002
2009-04-01,918.54999,933.34998,916.70001,927.40002
2009-03-31,917.59998,925.45001,912.34998,918.15002
2009-03-30,924.40002,932.75,907.90002,917.29999
2009-03-27,935.70001,937.84998,920.09998,923.04999
2009-03-26,934.25,945.95001,932.40002,934.04999
2009-03-25,927.15002,941.0,917.09998,934.15002
2009-03-24,937.95001,944.79999,917.65002,926.65002
2009-03-23,950.84998,958.0,937.75,938.15002
2009-03-20,960.15002,968.70001,947.5,952.84998
2009-03-19,939.79999,962.29999,925.79999,959.40002
2009-03-18,916.5,947.04999,884.90002,941.90002
2009-03-17,924.09998,924.70001,912.20001,915.0
2009-03-16,928.34998,930.25,915.5,923.34998
2009-03-13,927.04999,939.5,919.79999,928.20001
2009-03-12,906.95001,931.45001,905.95001,927.65002
2009-03-11,896.65002,913.75,892.54999,907.65002
2009-03-10,922.20001,922.95001,891.29999,896.79999
2009-03-09,939.5,942.75,911.40002,921.95001
2009-03-06,932.84998,945.40002,930.04999,937.34998
2009-03-05,907.59998,937.15002,905.79999,932.84998
2009-03-04,916.54999,923.79999,901.75,907.65002
2009-03-03,925.90002,932.90002,904.90002,915.84998
2009-03-02,940.0,959.0,926.54999,926.65002
2009-02-27,945.75,963.09998,927.75,945.15002
2009-02-26,953.15002,957.0,931.79999,945.5
2009-02-25,963.54999,978.59998,944.54999,950.25
2009-02-24,992.0,995.79999,959.75,964.15002
2009-02-23,993.5,998.34998,976.0,993.25
2009-02-20,974.65002,1006.40002,970.59998,993.29999
2009-02-19,985.40002,986.95001,968.90002,974.84998
2009-02-18,969.40002,985.65002,960.79999,985.0
2009-02-17,942.0,974.20001,940.34998,970.15002
2009-02-16,941.70001,944.54999,936.45001,942.04999
2009-02-13,946.0,947.65002,932.40002,942.09998
2009-02-12,939.20001,952.79999,935.29999,947.90002
2009-02-11,915.45001,947.25,911.0,939.15002
2009-02-10,895.95001,919.0,891.20001,917.25
2009-02-09,910.65002,912.70001,891.20001,895.5
2009-02-06,914.70001,922.5,904.25,911.54999
2009-02-05,905.70001,925.0,902.59998,915.75
2009-02-04,901.29999,909.70001,895.5,906.40002
2009-02-03,904.29999,913.09998,888.0,902.59998
2009-02-02,927.95001,929.20001,901.70001,902.25
2009-01-30,907.90002,931.40002,901.79999,927.75
2009-01-29,886.40002,909.5,868.84998,908.15002
2009-01-28,898.65002,904.40002,880.59998,886.65002
2009-01-27,903.59998,907.90002,892.5,898.0
2009-01-26,898.90002,916.29999,889.54999,904.09998
2009-01-23,856.59998,903.5,852.79999,899.40002
2009-01-22,855.0,863.20001,843.95001,857.54999
2009-01-21,855.84998,864.75,843.5,855.54999
2009-01-20,835.59998,866.79999,823.90002,856.79999
2009-01-19,844.0,847.04999,832.70001,836.90002
2009-01-16,819.0,843.59998,816.84998,843.34998
2009-01-15,811.45001,821.59998,802.65002,816.34998
2009-01-14,821.95001,829.65002,807.40002,811.34998
2009-01-13,820.40002,830.79999,814.09998,822.09998
2009-01-12,854.25,857.09998,815.65002,821.25
2009-01-09,857.04999,868.65002,844.90002,853.45001
2009-01-08,843.75,865.65002,834.5,858.09998
2009-01-07,864.59998,867.34998,835.79999,841.95001
2009-01-06,859.84998,870.70001,839.54999,864.15002
2009-01-05,878.0,884.54999,844.5,859.0
2009-01-02,882.79999,888.34998,868.09998,876.54999
2009-01-01,881.29999,882.15002,881.29999,882.15002
2008-12-31,874.29999,884.0,857.25,880.20001
2008-12-30,879.04999,884.54999,864.5,874.04999
2008-12-29,868.79999,891.04999,868.79999,876.65002
2008-12-26,842.0,871.59998,842.0,869.65002
2008-12-25,846.0,846.0,840.5,846.0
2008-12-24,840.59998,849.45001,835.79999,847.54999
2008-12-23,848.45001,849.70001,830.20001,839.45001
2008-12-22,838.75,852.25,837.54999,847.29999
2008-12-19,853.70001,854.59998,830.59998,838.34998
2008-12-18,868.0,878.84998,848.84998,854.40002
2008-12-17,858.20001,882.20001,847.5,866.29999
2008-12-16,839.25,860.70001,830.5,858.20001
2008-12-15,822.04999,845.70001,822.04999,840.04999
2008-12-12,819.84998,830.09998,808.5,821.95001
2008-12-11,811.25,835.29999,803.09998,822.20001
2008-12-10,776.34998,814.09998,774.65002,808.75
2008-12-09,772.90002,781.04999,763.29999,776.59998
2008-12-08,754.79999,782.70001,753.65002,772.70001
2008-12-05,767.15002,773.45001,741.90002,757.40002
2008-12-04,773.65002,788.59998,762.90002,766.65002
2008-12-03,782.84998,784.45001,764.84998,774.15002
2008-12-02,771.54999,786.84998,762.29999,783.0
2008-12-01,816.0,819.25,769.0,770.54999
2008-11-28,816.75,821.59998,811.0,817.5
2008-11-27,813.34998,818.0,810.20001,816.04999
2008-11-26,821.40002,824.0,809.40002,813.20001
2008-11-25,820.95001,831.59998,803.29999,822.54999
2008-11-24,801.95001,830.70001,786.95001,821.04999
2008-11-21,744.59998,802.20001,743.90002,800.0
2008-11-20,734.45001,753.09998,733.79999,746.59998
2008-11-19,738.34998,763.79999,727.5,733.90002
2008-11-18,737.34998,746.5,732.0,737.84998
2008-11-17,742.84998,749.34998,731.0,736.90002
2008-11-14,736.29999,752.75,726.09998,742.54999
2008-11-13,713.04999,738.75,702.25,738.54999
2008-11-12,732.20001,739.70001,709.29999,711.79999
2008-11-11,746.79999,750.0,727.09998,732.0
2008-11-10,735.79999,768.79999,735.79999,746.5
2008-11-07,734.40002,745.40002,726.25,737.45001
2008-11-06,742.15002,761.5,730.34998,734.0
2008-11-05,763.54999,769.5,738.70001,740.65002
2008-11-04,724.0,768.70001,722.59998,765.40002
2008-11-03,723.84998,739.15002,722.04999,722.90002
2008-10-31,738.20001,742.5,719.40002,725.04999
2008-10-30,757.20001,778.29999,735.40002,737.5
2008-10-29,747.45001,775.40002,738.0,756.29999
2008-10-28,730.65002,756.5,725.20001,745.79999
2008-10-27,734.84998,747.0,707.59998,731.09998
2008-10-24,724.95001,743.20001,682.79999,735.29999
2008-10-23,728.70001,736.0,699.45001,722.0
2008-10-22,776.90002,777.29999,721.59998,729.65002
2008-10-21,798.0,803.75,765.70001,771.59998
2008-10-20,782.40002,809.70001,781.79999,796.5
2008-10-17,807.0,817.0,773.29999,783.70001
2008-10-16,848.84998,849.90002,785.29999,806.0
2008-10-15,836.20001,857.09998,831.09998,849.0
2008-10-14,833.34998,855.0,831.25,836.75
2008-10-13,851.40002,873.0,823.0,832.79999
2008-10-10,914.59998,935.0,827.5,851.40002
2008-10-09,907.0,920.0,879.65002,913.5
2008-10-08,889.09998,922.0,879.20001,908.5
2008-10-07,858.0,892.59998,856.95001,888.59998
2008-10-06,833.5,877.0,826.90002,858.95001
2008-10-03,837.25,848.40002,820.70001,836.79999
2008-10-02,871.25,876.75,831.20001,837.0
2008-10-01,872.15002,894.79999,865.59998,870.75
2008-09-30,904.15002,916.0,857.70001,871.95001
2008-09-29,884.0,923.0,869.25,906.25
2008-09-26,878.09998,912.65002,867.70001,879.90002
2008-09-25,883.09998,898.09998,864.34998,877.20001
2008-09-24,889.75,902.70001,878.5,882.09998
2008-09-23,900.29999,910.29999,881.65002,892.20001
2008-09-22,873.25,906.40002,863.0,901.79999
2008-09-19,848.75,877.79999,825.79999,873.15002
2008-09-18,865.5,907.59998,846.70001,852.25
2008-09-17,777.0,867.59998,775.54999,864.20001
2008-09-16,787.45001,790.70001,772.54999,778.54999
2008-09-15,766.0,787.25,765.40002,787.20001
2008-09-12,748.95001,766.75,747.04999,764.45001
2008-09-11,751.65002,758.40002,737.0,747.79999
2008-09-10,776.0,784.09998,750.95001,752.5
2008-09-09,801.54999,805.79999,776.75,776.90002
2008-09-08,806.0,819.0,797.5,802.34998
2008-09-05,796.20001,820.29999,791.34998,803.79999
2008-09-04,801.75,815.70001,794.65002,795.54999
2008-09-03,806.25,809.09998,790.04999,801.25
2008-09-02,816.95001,819.75,791.40002,805.5
2008-09-01,835.5,836.29999,816.20001,818.09998
2008-08-29,833.79999,839.29999,829.90002,830.79999
2008-08-28,826.5,845.0,826.0,834.25
2008-08-27,824.25,835.40002,822.04999,826.90002
2008-08-26,822.04999,830.5,807.5,824.59998
2008-08-25,825.84998,826.70001,817.45001,822.09998
2008-08-22,835.70001,838.5,821.70001,823.09998
2008-08-21,813.45001,840.0,811.59998,836.45001
2008-08-20,813.95001,818.79999,801.20001,813.65002
2008-08-19,799.90002,816.25,783.04999,814.25
2008-08-18,793.75,804.65002,790.25,799.34998
2008-08-15,806.40002,806.5,774.90002,786.5
2008-08-14,826.40002,837.5,805.40002,806.59998
2008-08-13,812.29999,830.59998,806.29999,826.59998
2008-08-12,823.15002,827.29999,802.90002,811.65002
2008-08-11,856.84998,866.5,818.70001,823.29999
2008-08-08,872.45001,874.5,851.5,856.34998
2008-08-07,879.65002,885.79999,868.40002,873.45001
2008-08-06,874.40002,887.0,873.34998,879.59998
2008-08-05,895.25,895.90002,873.79999,874.25
2008-08-04,910.45001,916.20001,894.40002,894.65002
2008-08-01,914.54999,917.90002,902.79999,910.54999
2008-07-31,908.0,926.20001,906.90002,913.84998
2008-07-30,918.5,919.65002,894.5,906.45001
2008-07-29,931.04999,934.0,914.79999,917.84998
2008-07-28,928.90002,933.40002,922.95001,930.90002
2008-07-25,928.25,935.90002,919.40002,929.70001
2008-07-24,921.09998,931.90002,916.79999,927.5
2008-07-23,945.70001,949.75,918.15002,920.75
2008-07-22,965.54999,976.34998,943.20001,945.40002
2008-07-21,956.25,969.25,955.54999,966.29999
2008-07-18,957.29999,965.09998,950.5,955.29999
2008-07-17,959.84998,979.25,954.20001,957.59998
2008-07-16,977.84998,981.75,958.29999,960.09998
2008-07-15,973.40002,988.75,966.0,977.59998
2008-07-14,966.04999,975.65002,954.40002,972.70001
2008-07-11,945.54999,968.59998,942.40002,964.70001
2008-07-10,928.84998,948.40002,926.09998,947.15002
2008-07-09,920.34998,929.54999,916.40002,928.54999
2008-07-08,925.75,934.5,913.0,920.0
2008-07-07,933.15002,933.15002,915.29999,926.25
2008-07-04,933.45001,937.0,929.79999,933.29999
2008-07-03,944.59998,947.34998,927.70001,933.84998
2008-07-02,939.95001,947.5,932.5,945.34998
2008-07-01,926.5,946.79999,923.15002,939.84998
2008-06-30,929.20001,936.0,919.0,925.09998
2008-06-27,916.79999,931.09998,910.79999,927.84998
2008-06-26,886.70001,918.0,885.20001,917.04999
2008-06-25,890.0,890.75,874.5,886.29999
2008-06-24,883.79999,894.20001,882.65002,889.90002
2008-06-23,901.95001,907.84998,877.70001,884.04999
2008-06-20,898.59998,908.40002,896.75,901.84998
2008-06-19,894.70001,908.90002,884.04999,898.84998
2008-06-18,882.54999,894.90002,881.25,893.95001
2008-06-17,882.5,889.34998,874.79999,882.90002
2008-06-16,869.84998,895.70001,867.5,882.29999
2008-06-13,869.20001,874.95001,860.09998,871.20001
2008-06-12,880.59998,883.0,857.79999,868.90002
2008-06-11,868.29999,883.70001,867.79999,880.54999
2008-06-10,892.29999,895.65002,865.15002,867.34998
2008-06-09,902.84998,909.70001,891.40002,892.90002
2008-06-06,877.5,902.45001,877.40002,902.34998
2008-06-05,878.84998,880.79999,865.45001,878.34998
2008-06-04,881.09998,887.5,876.84998,878.65002
2008-06-03,891.09998,898.09998,876.09998,881.40002
2008-06-02,887.45001,897.79999,881.79999,890.5
2008-05-30,878.15002,890.59998,871.0,886.90002
2008-05-29,902.75,903.70001,874.04999,877.40002
2008-05-28,905.70001,910.40002,889.90002,901.09998
2008-05-27,929.04999,931.5,904.5,905.79999
2008-05-26,925.40002,929.59998,923.95001,929.09998
2008-05-23,920.65002,929.59998,915.54999,925.20001
2008-05-22,932.45001,936.29999,918.04999,921.84998
2008-05-21,920.95001,932.90002,917.40002,932.34998
2008-05-20,905.09998,924.40002,903.40002,919.34998
2008-05-19,904.0,914.34998,901.54999,904.95001
2008-05-16,882.20001,905.70001,880.5,902.29999
2008-05-15,864.95001,888.5,862.75,881.45001
2008-05-14,866.25,871.79999,860.29999,864.65002
2008-05-13,882.70001,885.65002,861.59998,866.5
2008-05-12,884.20001,890.09998,878.45001,882.90002
2008-05-09,884.29999,890.79999,871.0,884.90002
2008-05-08,868.90002,886.25,864.25,883.29999
2008-05-07,876.09998,882.04999,864.75,868.15002
2008-05-06,873.65002,883.70001,871.70001,876.04999
2008-05-05,858.79999,875.04999,858.54999,874.04999
2008-05-02,852.25,859.90002,846.0,856.45001
2008-05-01,877.15002,882.29999,848.09998,852.65002
2008-04-30,870.20001,877.09998,863.29999,870.95001
2008-04-29,893.29999,893.84998,869.20001,871.04999
2008-04-28,888.5,896.79999,886.75,893.5
2008-04-25,887.29999,897.5,878.59998,886.15002
2008-04-24,903.65002,907.29999,884.04999,886.79999
2008-04-23,917.5,923.59998,898.09998,904.20001
2008-04-22,914.5,926.0,912.5,918.0
2008-04-21,918.90002,928.90002,911.79999,914.20001
2008-04-18,939.29999,946.79999,904.75,916.40002
2008-04-17,945.20001,953.0,937.70001,939.29999
2008-04-16,928.29999,949.29999,924.40002,945.09998
2008-04-15,924.70001,936.90002,921.65002,928.40002
2008-04-14,919.59998,931.5,914.5,924.5
2008-04-11,929.20001,932.29999,918.29999,925.29999
2008-04-10,934.0,939.79999,922.5,928.79999
2008-04-09,915.59998,935.09998,903.20001,934.20001
2008-04-08,920.90002,925.90002,908.29999,915.40002
2008-04-07,912.70001,929.5,911.0,920.40002
2008-04-04,904.09998,914.79999,899.59998,913.29999
2008-04-03,902.20001,909.09998,889.70001,903.29999
2008-04-02,884.29999,905.70001,882.0,903.90002
2008-04-01,915.65002,921.0,873.29999,883.5
2008-03-31,931.59998,941.20001,915.29999,915.70001
2008-03-28,947.5,950.90002,923.5,930.40002
2008-03-27,954.29999,954.90002,940.34998,947.79999
2008-03-26,939.0,954.79999,934.90002,954.09998
2008-03-25,914.29999,939.20001,911.90002,938.70001
2008-03-24,915.59998,926.70001,906.40002,915.09998
2008-03-21,913.40002,920.29999,911.40002,919.5
2008-03-20,938.70001,943.40002,905.04999,910.0
2008-03-19,981.20001,997.59998,939.5,943.90002
2008-03-18,1003.90002,1012.70001,978.20001,981.90002
2008-03-17,1002.90002,1031.19995,998.79999,1002.70001
2008-03-14,996.0,1007.5,990.90002,993.20001
2008-03-13,983.70001,1000.29999,981.79999,995.29999
2008-03-12,973.09998,983.5,968.5,983.5
2008-03-11,973.59998,985.70001,964.75,973.40002
2008-03-10,973.40002,980.79999,961.40002,973.40002
2008-03-07,978.79999,988.40002,969.79999,973.40002
2008-03-06,988.59998,992.29999,965.29999,978.09998
2008-03-05,964.20001,992.20001,959.84998,988.29999
2008-03-04,983.90002,988.29999,960.79999,963.40002
2008-03-03,973.40002,989.70001,973.40002,983.79999
2008-02-29,956.58002,976.27002,956.58002,972.47998
2008-02-28,957.65002,969.34998,953.34998,969.34998
2008-02-27,948.20001,965.09998,948.09998,958.20001
2008-02-26,940.20001,948.90002,926.79999,948.90002
2008-02-25,946.0,952.29999,933.09998,939.79999
2008-02-22,944.90002,949.79999,935.70001,945.5
2008-02-21,943.90002,954.0,937.90002,944.90002
2008-02-20,927.90002,945.59998,913.70001,944.90002
2008-02-19,905.59998,930.79999,905.15002,927.59998
2008-02-18,903.20001,909.65002,900.5,906.40002
2008-02-15,908.70001,915.59998,898.29999,902.70001
2008-02-14,906.70001,914.20001,901.90002,908.20001
2008-02-13,906.5,910.40002,896.5,905.09998
2008-02-12,924.20001,925.0,903.09998,906.09998
2008-02-11,921.34998,927.25,916.0,924.75
2008-02-08,905.34998,920.45001,905.34998,918.34998
2008-02-07,900.09998,911.34998,896.65002,909.15002
2008-02-06,887.09998,907.54999,886.15002,900.75
2008-02-05,903.84998,906.59998,885.65002,887.20001
2008-02-04,906.09998,912.59998,892.0,904.75
2008-02-01,924.38,936.88,905.08002,910.38
2008-01-31,927.62,929.22998,919.22998,925.62
2008-01-30,923.75,933.0,917.20001,929.0
2008-01-29,927.34998,933.45001,917.09998,923.84998
2008-01-28,915.59998,929.54999,914.84998,927.84998
2008-01-25,913.0,923.90002,908.5,913.5
2008-01-24,891.09998,910.84998,889.09998,907.34998
2008-01-23,890.65002,895.95001,876.75,889.45001
2008-01-22,861.59998,894.65002,849.84998,890.65002
2008-01-21,881.59998,882.84998,858.75,866.34998
2008-01-18,877.25,888.54999,870.45001,884.54999
2008-01-17,878.54999,890.45001,875.84998,877.75
2008-01-16,889.84998,899.59998,874.54999,877.54999
2008-01-15,903.75,914.15002,893.65002,894.84998
2008-01-14,898.0,914.40002,892.59998,905.20001
2008-01-11,892.65002,898.34998,887.5,895.75
2008-01-10,878.5,895.29999,866.40002,893.09998
2008-01-09,877.70001,891.79999,872.0,877.79999
2008-01-08,857.90002,881.5,856.90002,877.70001
2008-01-07,860.79999,865.20001,855.59998,857.90002
2008-01-04,863.70001,868.90002,854.59998,861.5
2008-01-03,857.0,869.45001,853.40002,863.40002
2008-01-02,837.0,861.5,834.70001,857.20001
2008-01-01,833.70001,833.79999,833.59998,833.70001
2007-12-31,839.5,843.59998,832.09998,833.59998
2007-12-28,825.90002,840.20001,824.79999,839.0
2007-12-27,824.40002,831.59998,821.70001,824.79999
2007-12-26,808.65002,826.5,808.20001,825.0
2007-12-25,811.70001,812.20001,804.15002,807.0
2007-12-24,811.70001,815.20001,808.40002,811.90002
2007-12-21,796.70001,812.59998,795.70001,810.79999
2007-12-20,802.40002,803.40002,793.59998,796.70001
2007-12-19,802.90002,805.0,797.90002,802.20001
2007-12-18,792.90002,806.59998,790.40002,802.20001
2007-12-17,793.79999,798.90002,785.40002,791.70001
2007-12-14,797.59998,803.90002,788.0,794.90002
2007-12-13,813.90002,813.90002,792.0,797.40002
2007-12-12,797.79999,817.40002,797.09998,813.79999
2007-12-11,808.59998,813.40002,797.20001,797.5
2007-12-10,794.79999,812.5,794.29999,809.5
2007-12-07,802.59998,805.20001,791.40002,795.59998
2007-12-06,794.59998,805.75,785.40002,802.70001
2007-12-05,802.09998,807.09998,791.59998,795.40002
2007-12-04,791.79999,805.90002,787.0,803.20001
2007-12-03,783.09998,791.79999,777.40002,791.5
2007-11-30,793.09998,799.40002,779.09998,782.90002
2007-11-29,803.90002,808.29999,793.0,793.20001
2007-11-28,812.5,815.70001,791.70001,805.29999
2007-11-27,824.40002,829.5,808.29999,811.5
2007-11-26,821.40002,837.09998,821.40002,822.59998
2007-11-23,804.59998,826.09998,803.0,823.40002
2007-11-22,800.45001,805.79999,798.29999,804.40002
2007-11-21,804.5,807.40002,794.79999,802.20001
2007-11-20,781.90002,803.70001,773.0,803.70001
2007-11-19,786.5,794.29999,775.29999,781.70001
2007-11-16,789.0,797.65002,784.0,787.29999
2007-11-15,811.59998,818.29999,782.75,788.59998
2007-11-14,801.0,816.0,800.09998,811.79999
2007-11-13,803.5,809.09998,791.20001,800.59998
2007-11-12,830.90002,831.0,797.90002,803.59998
2007-11-09,832.70001,839.29999,827.59998,831.70001
2007-11-08,830.5,845.70001,824.0,831.59998
2007-11-07,825.09998,845.79999,822.70001,832.20001
2007-11-06,806.5,824.70001,806.29999,824.20001
2007-11-05,807.40002,811.29999,801.29999,806.5
2007-11-02,787.90002,808.09998,787.40002,807.5
2007-11-01,796.12,799.91998,784.72998,787.62
2007-10-31,781.90002,796.90002,777.09998,796.20001
2007-10-30,791.20001,792.40002,779.5,781.59998
2007-10-29,784.79999,794.79999,784.5,791.40002
2007-10-26,769.20001,786.09998,768.59998,785.40002
2007-10-25,764.09998,769.59998,762.0,769.29999
2007-10-24,759.59998,764.34998,754.29999,763.90002
2007-10-23,754.79999,761.29999,753.0,759.70001
