,Macro_Signal,open,high,low,close,close_ret,ln_close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,CCI_20_0.015,BBB_20_2.0,BBP_20_2.0,ATRr_14,dist_ema50,dist_ema200,daily_range,z_score,target_return,signal
2022-02-09,7.486777513463002,1826.04504,1836.34998,1824.5,1832.42554,0.0037948924771438186,7.513395799920256,58.33386743505475,2.234033388814396,0.8306186894998153,1.4034146993145806,11.370447768561974,23.464765875643327,19.38849009681605,64.72906159794475,3.5839459673912617,0.7110311148170039,18.82222886637395,0.012324523977298706,0.016840383972061224,0.006489423721990976,0.8227507505908425,-0.0032005914314359174,0
2022-02-10,7.486777513463002,1832.94495,1842.35498,1821.46497,1826.57007,-0.0032005914314359174,7.51019520848882,55.38000442986668,2.868714901661633,1.172240161877642,1.6964747397839912,11.587813491089067,23.880163223821945,17.86342307539299,55.773178420181104,3.600241070679221,0.6172100547127313,18.96992751877582,0.008730096861077449,0.013454041707445599,0.011396965304386296,0.456968919371519,0.018114574105809744,1
2022-02-11,7.486777513463002,1827.25,1865.625,1820.79004,1859.95911,0.018114574105809744,7.52830978259463,65.96372674026618,5.9967937518795225,3.440255209676425,2.5565385422030973,12.9167671961394,28.190891050013406,15.11536234919346,126.11028405398929,4.095397717494975,1.0219666928375275,20.817429838863255,0.026076071504020783,0.031651338166029094,0.024536850458338984,2.0350008039709806,0.005541561887834057,1
2022-02-14,7.486777513463002,1861.54504,1874.40503,1850.45496,1870.2948,0.005541561887834057,7.533851344482464,68.45786341087417,9.203727737071404,5.317751355894645,3.885976381176759,14.498308018842907,28.87943571418383,13.886432708559743,165.98648074061677,4.715577507217102,1.0430426768680026,21.041189850373012,0.030493725548338974,0.03699842314061412,0.012865694616768375,2.1171701167547847,-0.009257706418000389,0
2022-02-15,7.486777513463002,1870.94495,1879.89001,1844.26501,1853.06006,-0.009257706418000389,7.524593638064464,60.49696992160539,10.236546013366024,5.080455705751412,5.156090307614612,15.482066265138462,25.551617303922946,14.288459641497052,125.85638038409694,4.882817536794475,0.8083600515909259,22.08289057534637,0.020157701035533642,0.027162020881619897,0.019041180233549896,1.2022088028045759,0.008226658384146823,1
2022-02-16,7.486777513463002,1853.39502,1873.15503,1849.93994,1868.36743,0.008226658384146823,7.532820296448611,64.45105259823745,12.150179067290765,5.595271007740921,6.5549080595498435,16.395556065270046,23.6399282518595,13.219443479326115,127.03733973429944,5.253694896473649,0.93104832423688,22.163761962821624,0.027433081352259928,0.035279775549810516,0.012525710789921039,1.6805357476045633,0.015350808877573563,1
2022-02-17,7.486777513463002,1868.84497,1901.56995,1867.17505,1897.26965,0.015350808877573563,7.548171105326184,70.46279127883643,15.816590843815447,7.409346227412483,8.407244616402965,18.32526133493513,29.929073415952587,11.809682622143256,182.27804241671745,6.211926394975777,1.092312164519603,23.03741467976294,0.041556993271370295,0.05075846198097704,0.018404362347937294,2.309257942200491,0.0003153456100086771,1
2022-02-18,7.486777513463002,1897.94495,1902.83618,1886.15503,1897.86804,0.0003153456100086771,7.548486450936193,70.5737460889685,18.556624448285675,8.119503865506168,10.437120582779507,20.15766452252868,28.750494609203006,11.186598143733818,169.1743983487954,6.993848690716245,1.004626062012975,22.583395774065593,0.040176933675633776,0.0505558090279655,0.008789058923969379,1.9673945789885154,0.004083993720044532,1
2022-02-21,7.486777513463002,1900.39502,1908.37805,1887.18994,1905.63477,0.004083993720044532,7.552570444656237,72.04174363457209,21.11147112474191,8.539480433569924,12.571990691171987,22.03978017118157,28.575823425673118,10.433600164455433,151.50451244305847,7.77875169975499,0.9854041013872051,22.483732504489485,0.042616938307508005,0.05427959709605269,0.01114931884003782,1.892453580139153,-0.00394365661297158,0
2022-02-22,7.486777513463002,1905.88953,1914.44495,1891.15503,1898.1344,-0.00394365661297158,7.548626788043266,68.48840523798434,22.274224946754657,7.761787404466135,14.512437542288522,23.980494660696323,28.389376464844435,9.663592837046764,131.7321864573998,8.293767126437558,0.8888750364177068,22.54131732559739,0.036947183833422916,0.04960651722152418,0.01221997373583356,1.516114002317393,0.004947893521269897,1
2022-02-23,7.486777513463002,1898.44495,1911.0,1889.22998,1907.54944,0.004947893521269897,7.553574681564536,70.45816808139405,23.682434409052348,7.33599749341106,16.346436915641288,25.60171666697797,26.426151351354022,9.606822812588879,115.53359354257188,8.810291284773411,0.8956280400585815,22.486224659483288,0.04037334955836976,0.05423774621618127,0.011467290637002633,1.542442057396333,-0.0023121261186185293,0
2022-02-24,7.486777513463002,1907.995,1974.47998,1879.04504,1903.14404,-0.0023121261186185293,7.551262555445917,68.30660482612468,24.164419208185336,6.2543858340352365,17.9100333741501,28.539375618782632,36.29323582480591,7.242379997064292,128.16148935505933,8.893936300043508,0.8315546335891821,27.696847183805918,0.036427366653443226,0.05126115558924882,0.050018443444558344,1.2926379310648988,-0.008221868218843298,0
2022-02-25,7.486777513463002,1903.54504,1921.5437,1883.10498,1887.56079,-0.008221868218843298,7.543040687227074,61.188711818170994,23.023556367526453,4.090818394701081,18.93273797282537,31.267201788315532,32.79242411905853,6.543786771770666,81.35785317964961,8.567930602284013,0.714752309009816,28.46412381353406,0.02681582685133405,0.04221093457498157,0.020193228524815927,0.8372586363966168,0.010719235811343708,1
2022-02-28,7.46753487186733,1920.86377,1929.35864,1890.58997,1907.90283,0.010719235811343708,7.553759923038418,66.14774993025446,23.490068086468682,3.645864090914646,19.844203995554036,33.92127587034981,31.36184175152537,5.879640768451518,94.0838868597158,8.418832248333294,0.812274508817537,29.416532826853047,0.03634216513242673,0.052882840049939844,0.02018293572167272,1.2174701666283059,0.01834122714193409,1
2022-03-01,7.46753487186733,1908.19495,1950.45496,1900.93005,1943.21899,0.01834122714193409,7.572101150180352,72.67539989905067,26.405119170124863,5.24873213965666,21.156387030468203,36.67676412089538,32.65007581210521,5.205499012781406,122.45442461898077,8.743875673373303,0.9722639604950577,30.852845482077836,0.05323196102132051,0.07160050398546973,0.02595379995110043,1.8412238797641238,-0.008843010153153585,0
2022-03-02,7.46753487186733,1943.69495,1948.17505,1913.82251,1926.11084,-0.008843010153153585,7.563258140027198,66.03272782499475,27.023325356235546,4.693550660613873,22.329774695621673,39.235431782116265,30.074257690873107,4.794828643611638,106.53031215745989,8.626406833577486,0.8341993914931514,31.102823661929424,0.042162702405893746,0.061509489539180826,0.01767383302611353,1.3029490956176177,0.0047129660102323,1
2022-03-03,7.46753487186733,1926.495,1941.47498,1921.73499,1935.20996,0.0047129660102323,7.56797110603743,67.72253011502879,27.925572535026504,4.476638271523864,23.44893426350264,41.611337467535655,28.67435633003931,4.571638192424081,103.81731196362776,8.400974049565352,0.8581856742504143,30.291192686077324,0.04515608247117833,0.06581865601363586,0.010246582524221467,1.3964648416702108,0.01703237693998272,1
2022-03-04,7.46753487186733,1935.64502,1970.80005,1929.77502,1968.45349,0.01703237693998272,7.585003482977413,73.00615927710554,30.966126734534782,6.013753976825715,24.952372757709067,44.17703199507551,32.71322045658718,4.140297231404634,138.54911517798251,8.590061131387792,1.0042669793079866,31.057895351357516,0.06048544091423403,0.08322080710268535,0.021194500838795337,1.9659946168771918,0.014953524765937587,1
2022-03-07,7.46753487186733,1977.09497,2002.90002,1960.76001,1998.10999,0.014953524765937587,7.599957007743351,76.67443857231355,35.36119766879847,8.32705992887152,27.034137739926948,46.844254601383106,36.82062515276922,3.7490098511270302,184.0197229283077,9.347698682006312,1.0784173315071077,31.849474969117697,0.07324443684727608,0.09845252535803946,0.021314105108466323,2.255085910269189,0.026812939806273306,1
2022-03-08,7.46753487186733,1998.29504,2070.29492,1981.00012,2052.40991,0.026812939806273306,7.626769947549624,81.60379240529652,42.73327025069989,12.55930600861835,30.17396424208154,49.69896153956094,43.67804465079444,3.0839158154118964,237.16246592863098,11.13290079290421,1.1851013659924343,35.95271247132357,0.09800086155668883,0.12686506074463438,0.04468549348948987,2.671016847870383,-0.03013157130259625,0
2022-03-09,7.46753487186733,2052.74512,2059.24512,1976.29504,1991.48999,-0.03013157130259625,7.596638376247028,65.00582279085879,43.162413039930925,10.390759038279505,32.77165400165142,52.06855680764115,37.09460902403159,3.4740360202463645,161.87131341728258,11.118495530010618,0.8596548626016259,39.30966729480047,0.06268396324146737,0.09240187811879806,0.040409342198314456,1.4021927923554305,0.002191256473124348,1
2022-03-10,7.46753487186733,1991.94495,2009.57495,1970.65686,1995.85864,0.002191256473124348,7.598829632720152,65.54700586355976,43.35525296836022,8.46687917336704,34.88837379499318,53.92305574200025,34.46952001524535,4.253415987635251,117.07084754469213,10.803995511623006,0.8487854147252962,39.281697488029,0.0623066587292867,0.09376652256488302,0.019537733710964195,1.3598158831185476,-0.005310135294582352,0
2022-03-11,7.46753487186733,1996.14502,1999.2229,1958.79504,1985.28845,-0.005310135294582352,7.59351949742557,63.00799644150911,42.16905538558149,5.824545272470644,36.34451011311084,54.92544554399976,31.940842098450982,6.093815246641009,87.99742437844571,10.671204472701737,0.7702144254246768,39.363566238884076,0.05433706930815499,0.08702232995247428,0.02025296739211864,1.0534897734460174,-0.017363219533655716,0
2022-03-14,7.46753487186733,1985.495,1990.32996,1949.87476,1951.11499,-0.017363219533655716,7.576156277891914,55.520210804919444,38.033051292115715,1.3508329432038977,36.68221834891182,55.33049923435683,29.600718403131882,7.262817493187905,52.38094602326921,10.302894734266616,0.5874743786409555,39.44154007896379,0.034719973090021124,0.067585386439873,0.020375372388245806,0.34103791162133706,-0.01720006439573485,0
2022-03-15,7.46753487186733,1951.0155,1954.95496,1906.72998,1917.84265,-0.01720006439573485,7.558956213496179,49.36861549835558,31.704963397894744,-3.9818039608136644,35.68676735870841,53.57480226071103,27.056006967722467,14.32961981488903,-17.24084161024419,9.592737112879728,0.3972880967190957,40.068928644752084,0.016394324209043996,0.048864514800013664,0.024717886659537027,-0.4004447192171534,0.00524553900834146,1
2022-03-16,7.46753487186733,1918.09509,1929.87,1895.22363,1927.9292,0.00524553900834146,7.564201752504521,51.13615163646988,27.190374724099456,-6.797114107687165,33.98748883178662,51.47128454870394,25.368660769460085,15.50714585075666,-39.96730749876943,9.030007182476378,0.43163435956976026,39.68160302726979,0.020869532116467915,0.053810610045079546,0.01806290531717066,-0.2665383350098816,0.007601404359920849,1
2022-03-17,7.46753487186733,1927.56006,1950.09998,1923.39502,1942.64001,0.007601404359920849,7.5718031568644415,53.67614075467676,24.51695391444059,-7.576427933876822,32.093381848317414,49.992454009259745,27.84859763702304,14.743887808780372,-5.164230453527991,8.791641728308887,0.5027317240988559,38.75469995389337,0.02750434296189999,0.061198470762145823,0.013854281666325888,0.010650221199322995,-0.011156685387826215,0
2022-03-18,7.46753487186733,1942.90002,1945.505,1917.93005,1921.08704,-0.011156685387826215,7.560646471476615,49.607522460525736,20.423672722662786,-9.335767300523706,29.759440023186492,48.38728121434926,26.403464313938578,15.007227486261765,-30.412826147217928,8.598092188241203,0.3668530624771276,37.95614638575814,0.015463195478726856,0.04890897082565682,0.014192675750757453,-0.5191023270706262,0.007708204115371764,1
2022-03-21,7.46753487186733,1922.245,1940.69495,1918.01001,1935.95239,0.007708204115371764,7.568354675591987,52.293462184217425,18.169777512892097,-9.271730008235519,27.441507521127615,46.89676361907522,25.242945464577367,14.347610620558868,-27.590744115614456,8.415700272650886,0.44563535874282895,36.86534592963257,0.022385822843185202,0.056425982546606274,0.011801274031145925,-0.21195239118518522,-0.007523632949030912,0
2022-03-22,7.46753487186733,1935.86499,1938.58997,1910.89001,1921.44165,-0.007523632949030912,7.560831042642956,49.51886259839127,15.039290297112757,-9.92177377921189,24.961064076324647,45.1832700524023,23.86365889097833,14.968129599953008,-48.05436850274668,8.199336935578144,0.3459886278795084,36.21067550608738,0.014137110602161256,0.04800181404711821,0.014308828427131128,-0.6004468683281106,0.011353403995142841,1
2022-03-23,7.46753487186733,1922.35498,1948.54504,1915.32446,1943.38086,0.011353403995142841,7.572184446638099,53.53318232400233,14.165377859711725,-8.636548973290338,22.801926833002064,43.876568477928906,24.26595801701154,13.981443004296773,-26.191594887465957,7.991542612180327,0.4715631525506207,35.99709725565256,0.024683239866583207,0.05933589991317016,0.01728118913812678,-0.1108672415615222,0.007228753843780744,1
2022-03-24,7.46753487186733,1944.88,1966.19495,1937.17505,1957.47998,0.007228753843780744,7.57941320048188,55.95708187937517,14.44397594596785,-6.6863607096273725,21.130336655595222,43.1319485674313,26.400431648245654,13.165035279901462,10.761555555368334,7.705758302782798,0.5462789334033885,35.49872602310595,0.030818942900527193,0.0663102232009366,0.014921177656205013,0.1804284985519752,-4.084927252456794e-05,0
2022-03-25,7.46753487186733,1957.48999,1964.48999,1943.54504,1957.40002,-4.084927252456794e-05,7.579372351209355,55.93925998492091,14.491268509889778,-5.311254516564357,19.802523026454136,42.440515793397815,25.254239313256786,12.59346649918102,8.15719915326905,7.102705207864236,0.5243819777646374,34.45917059288411,0.02953425491101737,0.06556406531638606,0.010699901459010813,0.09505844919665017,-0.0176253017528456,0
2022-03-28,7.46753487186733,1958.75,1959.35962,1916.82996,1923.20251,-0.0176253017528456,7.5617470494565096,48.783178374985845,11.635171931653304,-6.533880875840666,18.16905280749397,40.50093683069326,23.064521333530948,16.94803742409591,-52.151477411137286,6.922453680506595,0.2666357921127989,35.03563412196381,0.011089520461531473,0.046458874080187264,0.021712653477983367,-0.9098211766863168,-0.0020911224548632035,0
2022-03-29,7.46753487186733,1922.95496,1929.40503,1890.03003,1919.18506,-0.0020911224548632035,7.559655927001646,48.006221751562364,8.94441453352897,-7.379710619172002,16.324125152700972,37.64417788378565,21.229243767012765,21.015354476720525,-99.38458203107068,7.091867998148093,0.2517466943624367,35.345588827537824,0.008622326434994445,0.043813059771342165,0.020476298623239724,-0.9678695661873338,0.00720330703638794,1
2022-03-30,7.46753487186733,1920.06995,1938.53003,1915.73999,1933.05945,0.00720330703638794,7.566859234038034,50.913817591358104,7.84112956880449,-6.786396467117186,14.627526035921676,35.31055352835605,22.118109757933595,20.022283868248934,-58.243567577131934,7.04080396585866,0.348316966633716,34.44876391128511,0.015280359685494588,0.05082210350876421,0.011869380071283268,-0.5913693327271857,0.002155152315951092,1
2022-03-31,7.537107531273927,1932.79504,1949.91504,1918.97998,1937.22998,0.002155152315951092,7.569014386353985,51.786612772847754,7.220066766597711,-5.925967415459173,13.146034182056884,33.52980096045227,23.066951383512496,18.728569019035504,-42.91104134399929,7.029757067623227,0.37771246207855574,34.197785060479035,0.01677418100852559,0.05253322557185274,0.016005349434257667,-0.47676459322133863,-0.0066968161439975304,0
2022-04-01,7.537107531273927,1937.505,1939.98755,1917.55505,1924.30005,-0.0066968161439975304,7.562317570209988,48.884502627871626,5.619751730491771,-6.021025961252091,11.640777691743862,31.816242813235892,21.958931510223717,18.134064904657897,-58.10946323415469,7.12344415216668,0.30206616163789063,33.35740755615911,0.009592345495378869,0.045034943086633986,0.011578034637330028,-0.7716881665576553,0.004220690996777243,1
2022-04-04,7.537107531273927,1924.94495,1937.05005,1915.54504,1932.43909,0.004220690996777243,7.566538261206765,50.75526191525635,4.95116904715519,-5.351686915670937,10.302855962826127,30.135659209611738,20.921414901619404,17.718879352736334,-51.21049341856659,6.8364367829268105,0.3791573538588998,32.51080773071918,0.01331166288918839,0.04893886180962918,0.0111717532493592,-0.47113136800793043,-0.0045027034166000846,0
2022-04-05,7.537107531273927,1933.375,1944.72998,1917.73999,1923.75745,-0.0045027034166000846,7.562035557790165,48.707522759696815,3.678374647992314,-5.2995850518670515,8.977959699859365,28.86934644333468,21.373617822274614,16.655267372128773,-46.2982896619771,4.869177949081894,0.30598931617980857,32.116463607096385,0.008412886791552023,0.04376709435892007,0.013960038792267426,-0.756392894356464,0.0008954395596170173,1
2022-04-06,7.537107531273927,1923.69006,1933.64502,1915.245,1925.48083,0.0008954395596170173,7.562930997349782,49.14613573979902,2.7767298663350175,-4.960983866819479,7.7377137331544965,27.56926812812118,20.47143309524879,16.524603418630203,-58.701861827809125,4.327050346571141,0.3411943269329739,31.13671763516093,0.008947651328794501,0.044237669035861085,0.009564960792072733,-0.6191384944693089,0.003470111707754242,1
2022-04-07,7.537107531273927,1925.32495,1938.07495,1920.27002,1932.17407,0.003470111707754242,7.566401109057536,50.902158878472655,2.572603044622383,-4.13208855082569,6.7046915954480735,26.545386293617756,20.65719708561937,15.828361679415414,-29.17232858913498,3.39042571983815,0.44750205013632677,30.184447089792293,0.01196062501333585,0.04736872902504696,0.009247753216930998,-0.20467468833812555,0.007053059247033033,1
2022-04-08,7.537107531273927,1931.92493,1948.45532,1927.375,1945.84998,0.007053059247033033,7.573454168304569,54.36927333824386,3.474312992914747,-2.5843028820266607,6.058615874941408,26.013608980863992,22.114533346605167,15.021385679188132,54.05130389426568,2.509484150941028,0.7514729335376543,29.534152297664274,0.018359572150092894,0.05420735248820471,0.01091156269721103,0.9804219865909345,0.0038891256782962458,1
2022-04-11,7.537107531273927,1947.14502,1969.40503,1940.04504,1953.43237,0.0038891256782962458,7.5773432939828655,56.21540099120292,4.746050610603106,-1.0500522114706419,5.796102822073748,26.260095974068022,25.612415359557996,13.954307292628684,169.98971810385726,2.5457551249857326,0.8995447258794581,29.521712133545392,0.021433444397235706,0.057701547361524726,0.015078481416859196,1.5577121098800593,0.006713048177297232,1
2022-04-12,7.537107531273927,1953.995,1978.62549,1949.47998,1966.58997,0.006713048177297232,7.584056342160163,59.293109701879324,6.737949306961809,0.7534771879104483,5.984472119051361,26.777390985410747,26.037572265271482,12.969376187195461,199.747167774525,2.823063327657963,1.055969228382576,29.494840552577852,0.027172941289930943,0.0641394296507327,0.014915857000657541,2.1675670924348425,0.0056450085319799115,1
2022-04-13,7.537107531273927,1967.21497,1981.82495,1962.58997,1977.72278,0.0056450085319799115,7.589701350692143,61.74344118831317,9.109855359015455,2.500306591971275,6.60954876704418,27.35721549949294,25.588352999111766,12.34984409357001,205.199857862511,3.3480533897119304,1.1013476175414056,28.76199337025086,0.03165315368051852,0.06941688555416725,0.009777772278745902,2.3444846231667666,-0.0021275595145686665,0
2022-04-14,7.537107531273927,1977.77954,1980.81006,1960.89502,1973.51953,-0.0021275595145686665,7.587573791177574,60.268375015126715,10.529068301689676,3.135615627716396,7.393452673973281,27.781854172893137,24.29438154183611,12.155713643229733,154.9547711859045,3.692570856543564,0.9645892648108406,28.130068129518662,0.028272602620685542,0.06643157313245604,0.01006939327524851,1.8113024075669009,0.0005148661375438124,1
2022-04-15,7.537107531273927,1974.28003,1975.69189,1973.05249,1974.53589,0.0005148661375438124,7.588088657315118,60.51402152820122,11.60207504251207,3.3668978948310304,8.23517714768104,28.17616151247903,24.120291620008235,12.068607608681468,139.17402341432836,3.874462641185403,0.9201696794182933,26.30930612026733,0.027641444226336964,0.06627014112461371,0.00133689241642181,1.6381229820857695,0.0020039355787195845,1
2022-04-18,7.537107531273927,1972.84497,1998.59998,1971.04504,1978.4967,0.0020039355787195845,7.590092592893837,61.51267122507754,12.626494511332794,3.5130538909214035,9.11344062041139,29.28634466505159,28.520404629397266,11.168793143135249,144.36984358876526,4.166953180603497,0.9128728609492933,26.39827996881966,0.02850481623222013,0.06768226298039944,0.013967108626888197,1.6096747464902688,-0.014590011370364309,0
2022-04-19,7.537107531273927,1979.19495,1982.30505,1943.79504,1949.83997,-0.014590011370364309,7.575502581523473,51.386473759179346,10.99920373036548,1.5086104879632707,9.490593242402209,28.60581504436593,25.642865708112996,17.18127394204781,48.319218802001,4.0157844512008225,0.5433202341109628,27.263403542475395,0.013067242258230615,0.051671425790413734,0.019457411206510993,0.1688933651394127,0.003872329200307334,1
2022-04-20,7.537107531273927,1950.34497,1958.56995,1939.15503,1957.40503,0.003872329200307334,7.5793749107237804,53.55990226404431,10.20239432954645,0.5694408697153932,9.632953459831057,27.72014302771736,24.31113208707161,17.530161786771007,19.491340180078872,4.0407042049529815,0.6302764875070572,26.702797575155735,0.01632031907868149,0.05516639194403406,0.009954608184007655,0.5079112526781437,-0.0030238862380862486,0
2022-04-21,7.537107531273927,1957.83997,1958.0,1936.78503,1951.495,-0.0030238862380862486,7.576351024485694,51.61832734296934,8.99039147329745,-0.5140495892268859,9.504441062524336,26.76446835247109,22.910947306894865,17.16393030527493,9.332773323839609,4.017869740337032,0.5593081974071855,26.31080989121604,0.012725435387240063,0.05143668509894578,0.010835906062332559,0.2312259212356682,-0.011215659110374254,0
2022-04-22,7.537107531273927,1951.495,1955.92505,1926.51501,1929.72998,-0.011215659110374254,7.56513536537532,45.12998657878652,6.2021210705572685,-2.641855993573653,8.843977064130922,25.307788485432713,21.096945838815234,18.569797377043887,-31.20840308530213,4.058356621375314,0.3006147380758989,26.532183470414893,0.0013743349938413168,0.03929936110635252,0.015070517731277806,-0.7773468573440316,-0.016741411975802478,0
2022-04-25,7.537107531273927,1931.09497,1934.70862,1891.05005,1897.6925,-0.016741411975802478,7.5483939533995175,37.63162100078061,1.3912028795723472,-5.96221934764686,7.353422227219207,24.60907790743511,18.726598152044666,25.610269451658013,-132.07187746607886,4.495002371304096,-0.03213621545235099,27.755496793956688,-0.01466124320414353,0.021820719476731004,0.022608194148007153,-2.074648902175609,0.004136005239686824,1
2022-04-26,7.537107531273927,1897.95496,1911.5,1895.38,1905.55762,0.004136005239686824,7.552529958639204,40.256004844476855,-1.7664722031602196,-7.295915544303542,5.529443341143322,23.96027522786591,17.925750286821163,24.515039583871285,-140.8069277502134,4.69432104221469,0.08395513583811444,26.92438988010263,-0.01016685320105777,0.025789780045113554,0.00849335223423842,-1.6220414916799488,-0.010255330826469233,0
2022-04-27,7.537107531273927,1905.45496,1907.25208,1881.39001,1886.11536,-0.010255330826469233,7.542274627812735,36.20084746855625,-5.771252940877503,-9.04055702561666,3.269304084739157,23.877157059532703,16.69238306499902,26.55023987032866,-164.02222211059822,5.349667139741289,-0.030139124291481058,26.848509888666722,-0.019486785960387394,0.015168936896417464,0.013572648287629902,-2.0668628074424755,0.004352352941646487,1
2022-04-28,7.537107531273927,1886.14001,1897.31995,1872.19495,1894.34229,0.004352352941646487,7.5466269807543815,39.00096182109169,-8.186853086486508,-9.164925736980532,0.9780726504940243,24.116643436778777,15.571469486522508,27.22490892244065,-151.53277153428022,5.7549167164723825,0.09958911304141244,26.72540203947624,-0.01462219919265151,0.019398162573661875,0.013320856281501604,-1.5610890274431626,0.0010834724606221258,1
2022-04-29,7.537107531273927,1894.43005,1919.97498,1892.24658,1896.39587,0.0010834724606221258,7.547710453215004,39.71225461316518,-9.822301484482296,-8.640299307981056,-1.1820021765012398,23.137421471559094,20.459351400722404,25.212684995774634,-98.77081202288309,6.041018287396435,0.14774144608013023,26.79704475094222,-0.013029387342589883,0.020295098067466932,0.014636803296062564,-1.373356672502708,-0.017891846166326886,0
2022-05-02,7.564133475765857,1896.09497,1900.10498,1854.745,1862.76758,-0.017891846166326886,7.529818607048677,32.93878952085695,-13.674299272262942,-9.993837676609362,-3.680461595653581,23.44881190680089,18.102264920124362,31.832873895714354,-156.13215073454555,6.930617283828959,-0.03247610671130933,28.122968697303502,-0.029368944229874856,0.00218051006582744,0.02392284179731787,-2.0759740422558712,0.00268992481807917,1
2022-05-03,7.564133475765857,1863.05005,1878.18506,1850.32996,1867.78503,0.00268992481807917,7.532508531866756,34.72765835857884,-16.136161364999452,-9.964559815476697,-6.171601549522755,23.860245564024822,16.82068996361906,30.70134585696485,-146.87828843756446,7.553142403143589,0.06428198355460725,28.10383521892468,-0.02573230688676328,0.004831138188262283,0.014951342826243445,-1.6987415594485313,0.007009281175787585,1
2022-05-04,7.564133475765857,1868.03503,1889.745,1861.17004,1880.92285,0.007009281175787585,7.5395178130425435,39.29395368936925,-16.83305159304109,-8.529160034814668,-8.303891558226423,23.666159082172626,18.53508678890656,28.474297217059522,-106.4140606221297,7.896839061950404,0.1836296234981392,28.13748698900148,-0.018152472598278034,0.011779230745778942,0.01529680093847058,-1.2334387986213675,-0.0021725855929846105,0
2022-05-05,7.564133475765857,1881.46997,1910.03003,1872.47998,1876.84082,-0.0021725855929846105,7.537345227449559,38.39518257014751,-17.512850585460455,-7.367167221787225,-10.14568336367323,22.57286678348302,21.838796357037545,25.823386751127604,-77.84762468213488,8.251121582566686,0.18850332762876473,28.809812918358503,-0.019503394588203386,0.00948717761570748,0.01995782584826471,-1.2144376018779068,0.003253220750057295,1
2022-05-06,7.564133475765857,1877.29504,1892.92505,1865.84497,1882.95654,0.003253220750057295,7.540598448199616,40.587762200310195,-17.358016285100348,-5.7698663371416945,-11.588149947958653,21.792246776612753,20.3662239210101,25.734249058468556,-79.40670710740724,8.433673633092786,0.2518410344522242,28.68626056704718,-0.01567890970918399,0.012647871595453107,0.014425052761019361,-0.9675017608058821,-0.015540502342484608,0
2022-05-09,7.564133475765857,1883.79504,1885.95496,1851.35999,1853.92065,-0.015540502342484608,7.525057945857132,34.3389199192328,-19.35514854225289,-6.213598875435389,-13.141549666817502,21.557808446545675,18.637289872558803,27.104065056653695,-98.53577816692537,8.880926551591369,0.12249249274603691,29.108311240829533,-0.029683328363209395,-0.0029380941671682532,0.018364508487080475,-1.4717952147303435,-0.008546805927352352,0
2022-05-10,7.564133475765857,1853.73999,1865.76001,1835.45996,1838.14307,-0.008546805927352352,7.516511139929779,31.500888545967495,-21.95789217914171,-7.053074009859365,-14.904818169282343,21.82982361989001,17.25559271424677,28.98498809404355,-117.53062707779601,9.30143628295052,0.08573943522278166,29.19343543791314,-0.03650753047022617,-0.011311094933404549,0.016345361357824544,-1.6150850120191824,0.0075751975748952205,1
2022-05-11,7.564133475765857,1838.40503,1857.995,1831.83276,1852.12024,0.0075751975748952205,7.5240863375046745,36.50720765129627,-22.631858479506036,-6.181632248178953,-16.450226231327083,22.19036427116935,16.142773726620568,28.00984700457587,-109.43526328647836,9.144807958109885,0.19350503917891718,28.976921478062195,-0.02806893170298428,-0.0037555411357935945,0.014230944526952194,-1.1949373403373498,-0.01654996524000385,0
2022-05-12,7.564133475765857,1852.57996,1859.29504,1820.93005,1821.71997,-0.01654996524000385,7.507536372264671,31.171057899948373,-25.32707460110737,-7.101478695824227,-18.225595905283143,22.84646744847905,14.650676347827936,28.04760856223653,-124.7334820370258,9.33123092439926,0.0696289600529919,29.647497801057753,-0.04236877295821147,-0.01991157307763982,0.02070895228727403,-1.6778952073300188,-0.005816650208509522,0
2022-05-13,7.564133475765857,1822.47998,1829.06006,1799.245,1811.15442,-0.005816650208509522,7.501719722056161,29.55421376621556,-27.99291943026992,-7.813858819989424,-20.179060610280498,24.026408101765607,13.598709651326933,31.25608517972221,-152.20544116957117,9.410908314263432,0.05795292149370736,29.659466529553637,-0.046130177975799894,-0.025347627379909178,0.016359609064128172,-1.723416785969783,0.006952535177577879,1
2022-05-16,7.564133475765857,1811.05005,1827.23499,1786.94995,1823.79041,0.006952535177577879,7.508672257233739,33.96572962062218,-28.75453746530843,-6.860381484022348,-21.894155981286083,25.40952842146849,12.312308016676678,31.186466587593777,-144.26476925166443,8.868129425449474,0.1510251414713814,30.418436063156946,-0.037986011928910955,-0.018366546819674836,0.02224402357074559,-1.3605544710349011,-0.005014193887041607,0
2022-05-17,7.564133475765857,1824.18005,1836.54504,1812.67505,1814.66846,-0.005014193887041607,7.503658063346697,32.388874551932574,-29.751236638454884,-6.28566452573504,-23.465572112719844,26.167965640708207,13.8317348110805,29.41111839343517,-116.4330260186875,8.77487248588202,0.1316828626804406,29.950689915788587,-0.04118845171022634,-0.023050060960872913,0.013085325650831406,-1.435964556449003,0.0005187095337602088,1
