,Macro_Signal,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,CCI_20_0.015,BBB_20_2.0,BBP_20_2.0,ATRr_14,dist_ema50,dist_ema200,daily_range,z_score,target_price,signal
2015-09-21,0.004196067818091195,1139.40002,1140.09998,1130.0,1133.30005,55.26113268073699,0.305202090775083,1.6377700010859035,-1.3325679103108206,17.30228515904647,24.906140758614313,17.2742544792214,68.83426299146608,4.0464704398651214,0.6962207557098734,14.349119236565796,0.003876991396866154,-0.03405907753807622,0.008864296842824313,0.7650093408348535,7.0253605655087465,-1
2015-09-22,0.004196067818091195,1133.16003,1136.59998,1121.18005,1124.80005,50.542608804063185,0.35122629143097583,1.3470353613934372,-0.9958090699624613,16.50855426935173,23.004507576760886,20.322540467997516,28.93940778553024,3.8261680071409057,0.5283794212955821,14.42560571966824,-0.003509582094252001,-0.040909676868377175,0.013607901436481148,0.1106433531970929,7.03032684906317,0
2015-09-23,0.004196067818091195,1124.09998,1134.40002,1121.75,1130.40002,53.3676521429661,0.8300038128404594,1.4606503062423366,-0.6306464934018772,15.771518443206615,21.550799547047255,19.038312141704086,39.56849317807356,3.8595119225849377,0.6516460275403216,14.29877816826337,0.001394576825484981,-0.035788033437327234,0.011253465194439413,0.5912250574571004,7.050998121207201,1
2015-09-24,0.004196067818091195,1130.60999,1156.69995,1130.44995,1154.01001,62.971140819826765,3.0790736793255746,2.9677761381819616,0.11129754114361312,16.615797621175197,29.389317618285723,16.678538701420607,151.00376897528668,4.510061805406017,1.0669578599104108,15.156003299101695,0.02141646363179861,-0.015495814356638524,0.023217555330463692,2.210408665087917,7.044242290708116,-1
2015-09-25,0.004196067818091195,1150.96997,1151.18005,1140.83997,1146.23999,58.687634899600454,4.18624564105221,3.2599584799268775,0.9262871611253326,17.399771143574597,27.547918861042195,15.63353858143397,132.1052776892755,4.751284603590787,0.8811469802182407,15.014148777737287,0.013961079108466334,-0.02190921977994795,0.008983796510346784,1.485984492532871,7.031785471566646,-1
2015-09-28,0.004196067818091195,1145.80005,1148.30005,1128.09998,1132.05005,51.762669868065466,3.8740205325354964,2.358186697128131,1.5158338354073653,16.931042690194975,24.964301328044407,20.082338900957073,66.44802758191524,4.727377648432357,0.6187773287657369,15.384571722184631,0.0013533754169762725,-0.03369046812856795,0.017629664093661103,0.4630792785221599,7.0277225585511385,0
2015-09-29,0.004196067818091195,1132.25,1134.90002,1124.34998,1127.45996,49.718964086669175,3.219090313241395,1.3626051822672238,1.8564851309741712,16.17942997873452,23.71341062480352,20.85712365558433,25.956584438032174,4.58634593549784,0.5458023645156336,15.039248027742877,-0.0026009103695372265,-0.0372482594832135,0.009317765511150437,0.17857049097594235,7.016609683894219,-1
2015-09-30,0.004017624877628155,1127.45996,1128.19995,1112.0,1115.0,44.57420076850274,1.6753266335863373,-0.1449267979102673,1.8202534314966046,15.509494501062534,21.89887304950089,25.09458480899797,-38.44674961750479,4.592733667085664,0.32288968431970794,15.122155311475526,-0.01309626255665769,-0.04743407550317213,0.014368536865823551,-0.6905031293120023,7.015308434048299,0
2015-10-01,0.004017624877628155,1115.14001,1119.29004,1111.13,1113.55005,44.003573739244914,0.331067606693523,-1.1913486598424652,1.5224162665359882,14.949518535631086,21.026114202024218,24.519376348552754,-58.07325471512185,4.666399664380029,0.3090975130086228,14.624861360655844,-0.013823523619906256,-0.04821183852742899,0.007317502669462985,-0.7442749122470085,7.037150638752951,1
2015-10-02,0.004017624877628155,1114.07996,1141.90002,1104.52002,1138.14001,54.614937284478664,1.2356926128977648,-0.22937892291057893,1.4650715358083437,14.926182266887096,27.50972351439882,20.490710829909236,29.048123327001203,4.797600777878297,0.7562836343638205,16.25022840632329,0.007639417440958487,-0.026930684310299692,0.03355234933047365,0.9991775512337504,7.035048504639513,0
2015-10-05,0.004017624877628155,1137.70996,1141.94995,1129.72998,1135.75,53.55270649275697,1.7397063629107379,0.21970786168191525,1.5199985012288226,14.907514203466917,26.027776764523903,19.37023569576352,70.7787583901007,4.855688884584925,0.69438825920487,15.96235280587162,0.005305693961900039,-0.02869403141631816,0.010740848221105383,0.7578649542061129,7.045001006167441,1
2015-10-06,0.004017624877628155,1135.65002,1151.60999,1135.10999,1147.10999,57.758163106763476,3.020973245537334,1.2007797954468091,1.820193450090525,15.457079898523563,28.422956795187527,17.943477728617765,111.62443794732921,5.128266439725686,0.8586016976313496,16.000756176880788,0.014749679463453126,-0.018793547105781978,0.014529124034180881,1.3980867994048567,7.0435092174209055,0
2015-10-07,0.004017624877628155,1146.95996,1153.69995,1141.95996,1145.40002,56.9226882743144,3.8539799114635116,1.627029169098389,2.2269507423651227,16.084649535408737,27.855542321874104,16.98485920136647,116.50963280988817,5.0401943853663855,0.7996136804759788,15.69641573567502,0.012711318788373057,-0.020058697190662618,0.010235745282686271,1.1681091705962694,7.037870809185732,-1
2015-10-08,0.004017624877628155,1145.48999,1151.59998,1136.90002,1138.95996,53.7681815763279,3.9489634826425117,1.377610192221911,2.5713532904206007,16.202342591844275,25.983683762229063,18.156577175375247,82.560154049469,4.902997276458718,0.6666154456715023,15.62524032598394,0.006740263278717933,-0.025320487889625435,0.012832901315881353,0.6495865934515297,7.054043729468345,1
2015-10-09,0.004017624877628155,1139.09998,1160.19995,1138.80005,1157.53003,60.55606795615208,5.4597514830520595,2.3107185541051667,3.149032928946893,16.825927998505055,27.337406830378328,16.426062968009262,127.35251041829545,5.001398674144104,0.9470968462076881,16.03771601698508,0.022226364797028858,-0.009335969508460145,0.018786674019606153,1.7431044048796112,7.059617628291383,1
2015-10-12,0.004017624877628155,1155.70996,1169.40002,1154.90002,1164.0,62.615549927254186,7.097320868181441,3.1586303513876386,3.9386905167938027,17.896101754609003,29.685556420992096,15.357954156749676,173.1473841554677,5.178550370626012,0.9938736548679382,15.927879158629002,0.026814990603186314,-0.0037610348973236046,0.012546400482695504,1.9254739785267776,7.063732903215407,0
2015-10-13,0.004017624877628155,1163.55005,1169.0,1151.56006,1168.80005,64.1126385141182,8.682345647206603,3.7949241043302395,4.887421542876363,18.56434094173692,27.37950359397123,15.652624548246598,158.53677678989044,5.205098652852151,1.0175014835757943,16.035883504441212,0.029795423289720326,0.0003437538027628464,0.014988560225664532,2.0175922134187267,7.077658327644487,1
2015-10-14,0.004017624877628155,1168.58997,1190.38,1164.05005,1185.18994,68.71894523032245,11.13268568037779,4.996211310001142,6.136474370376648,20.18493754173517,33.414940358501944,13.897347383390471,212.86656608985092,6.0896256091563705,1.1296415836053764,16.771173968409702,0.04242772494843705,0.014226375539114829,0.02253138455398522,2.4547948105365824,7.075901835142487,0
2015-10-15,0.004017624877628155,1184.09998,1191.04004,1176.37,1183.10999,67.53427599268456,12.759677607444928,5.298562589654623,7.461115017790305,21.71645684474993,31.591979135135745,13.02120316983843,193.1513805954119,6.790173138545865,1.003345126742606,16.621092970666165,0.03894422206180431,0.012321086914131434,0.012389190311446674,1.9624005739287924,7.07089397388565,-1
2015-10-16,0.004017624877628155,1182.20996,1184.5,1174.25,1177.19995,64.15019450294244,13.417520768452505,4.765124600529759,8.652396167922745,22.920892295526496,30.1612095850663,13.368195071360844,144.556244387712,7.218108531783828,0.8784194332898059,16.16601490133287,0.03238776823275775,0.007191395680130199,0.008670202710861953,1.4753505569419565,7.065143526512267,-1
2015-10-19,0.004017624877628155,1176.0,1177.90002,1168.25,1170.44995,60.425950794579514,13.241557196382018,3.6713288227674177,9.5702283736146,23.430038984635726,28.837072189116302,15.510956901012793,102.6811535220705,7.362710058275571,0.7685304440113361,15.70058669409481,0.025403779877467985,0.0014021039600539485,0.008205799319727926,1.0469244052394933,7.0699676529965805,0
2015-10-20,0.004017624877628155,1171.0,1180.69995,1167.15002,1176.10999,62.39728272139522,13.404306224573247,3.0672622807669168,10.33704394380633,24.052734629263455,28.32825774186208,14.545346595006714,97.928907336302,7.405789128243533,0.8026979927855933,15.546968358802317,0.029137032678704846,0.006182145435389116,0.011571246797608799,1.1801340337070585,7.062277301281815,-1
2015-10-21,0.004017624877628155,1175.81006,1179.59998,1163.90002,1167.09998,57.48801167960835,12.660313283987307,1.8586154721447805,10.801697811842526,24.289723446451745,26.286334078641655,14.989028688756663,71.81370634262596,7.319118153604074,0.6771892911513974,15.557896333173575,0.020402507504496046,-0.0015109098617504828,0.013352462726845456,0.6908110323820591,7.061377290517508,0
2015-10-22,0.004017624877628155,1167.06006,1172.19995,1162.90002,1166.05005,56.92595333394281,11.84938065778465,0.8381462767536974,11.011234381030953,24.402092222173977,25.13077708097195,14.802801145990305,54.206966379733906,7.389932794376955,0.6560081524834839,15.110898737946885,0.018706154143738586,-0.00238524198616664,0.007968681577535866,0.6082317513480451,7.059840979635275,0
2015-10-23,0.004017624877628155,1165.60999,1179.80005,1159.16003,1164.26001,55.922090025289016,10.936203692437402,-0.06002455087483938,10.996228243312242,24.974164174052724,26.242387384552803,13.395358203301514,51.457798562956164,7.41401751349729,0.6239177514401076,15.505835970950683,0.016458994555305452,-0.0038778905617242215,0.017707483787094216,0.4831203355831545,7.058930063794385,0
2015-10-26,0.004017624877628155,1164.44995,1169.59998,1162.30005,1163.19995,55.30015783720535,10.01155936126861,-0.7877351056349067,10.799294466903516,25.50537384365442,25.32525101394052,12.927208334709183,37.412949247477236,7.230109107415647,0.5955593395992084,14.919699830168485,0.01491526464128138,-0.004737475819590043,0.0062689942148221175,0.3725588923196963,7.062148743620492,0
2015-10-27,0.004017624877628155,1162.95996,1168.90002,1160.91003,1166.94995,57.11705259226232,9.472176374042192,-1.0616944742890606,10.533870848331253,25.82470243717156,24.32325833083839,13.104056200732279,34.873718946984795,6.917318924382153,0.6218907569167456,14.424720556585024,0.01746153668586931,-0.0015136937223205944,0.006870391307367139,0.47521765608024785,7.052807533381734,-1
2015-10-28,0.004017624877628155,1166.75,1182.90002,1152.40002,1156.09998,50.696351663519074,8.076113163263244,-1.9662061480544075,10.042319311317652,26.953017074524137,27.341956127546577,11.270870219055418,21.85559996246553,6.048658474391598,0.4551046840688227,15.572954802543236,0.00768527304648747,-0.010691048915728715,0.026140989929290766,-0.17503416457056442,7.0439543863393785,-1
2015-10-29,0.004017624877628155,1156.08997,1162.76001,1144.59998,1145.91003,45.520820442510775,6.077422463498806,-3.171917478255077,9.249339941753883,27.082945683887527,25.091222936836576,13.878769773354762,-52.05826305795884,4.983227778961098,0.24146371065008182,15.757745888075863,-0.0011496696974069905,-0.019221459860609066,0.01570814596722088,-1.0079600171854712,7.04086908442927,0
2015-10-30,0.004017624877628155,1148.04004,1150.46997,1139.47998,1142.38,43.85070744108095,4.160640491164941,-4.070959560471154,8.231600051636095,26.64922523461428,23.813649678626373,15.54422249560412,-102.3848785083808,4.8765985222177735,0.1697699799649384,15.417191896070447,-0.004061596586271657,-0.022026348064928855,0.009572828139339141,-1.2874736367055566,7.033286001429347,-1
2015-11-02,0.004281137399310125,1141.48999,1143.01001,1132.75,1133.75,39.988075218166394,1.9230404787533644,-5.046847658306185,6.96988813705955,25.567009951162515,22.653956212133334,17.98159471707256,-147.76821335070656,4.940564762023298,0.02530460888242345,15.04882176063684,-0.011136050827288716,-0.02913020176940325,0.008988261035911462,-1.850703341460667,7.018938790047262,-1
2015-11-03,0.004281137399310125,1133.59998,1138.30005,1114.47998,1117.59998,33.959496340077074,-1.1403006190480482,-6.488151004886078,5.34785038583803,24.407777017638455,20.195049236331073,24.35502311959953,-194.6856763313796,5.853584519578444,-0.11737133967029459,15.675339492019924,-0.024257087736289835,-0.042550754928736216,0.02101276501433953,-2.4069565928582226,7.00980627020047,-1
2015-11-04,0.004281137399310125,1117.63,1122.84998,1106.38,1107.43994,30.812354151896432,-4.337846828219426,-7.748557771245965,3.4107109430265385,23.861811779291425,18.684888178030356,26.211424401872495,-207.56990127242594,6.995787560966983,-0.11944118384390934,15.732099528304206,-0.031869797407603005,-0.050770767685928676,0.014736522820611338,-2.4150263310526294,7.006649890664444,0
2015-11-05,0.004281137399310125,1107.56006,1111.60999,1102.75,1103.94995,29.791051624697705,-7.072016458444978,-8.386181921177213,1.3141654627322352,23.580948549861617,17.909042130093443,26.824268653815412,-195.78757230920488,7.992450670260163,-0.061847159968980554,15.241234561996755,-0.03359733400768873,-0.05325571392195234,0.007999557152683823,-2.1904834885730597,6.992684498953215,-1
2015-11-06,0.004281137399310125,1103.89001,1110.68005,1085.29004,1088.64001,25.75766378024559,-10.354885126474528,-9.33524047136541,-1.0196446551091176,24.261387710545737,15.874779278659673,31.58848967548737,-187.64464917785574,9.488390819739404,-0.08319454458289967,15.96614709328269,-0.04523997976044367,-0.06576836565363034,0.023000488970816798,-2.273710915625615,6.995857708890341,0
2015-11-09,0.004281137399310125,1089.93994,1095.88,1088.33997,1092.09998,28.12597960800089,-12.532919836452038,-9.210620145074337,-3.322299691377702,24.893224074038137,15.318310919006992,30.48119900233426,-159.29139597386512,10.500494532074446,0.029852119319658917,15.364281586619647,-0.04061762260093862,-0.062213151904772,0.006917839894921288,-1.8329738818556263,6.993850430532066,0
2015-11-10,0.004281137399310125,1092.01001,1094.90002,1085.44995,1089.91003,27.52742992775449,-14.271228856104699,-8.759143331781598,-5.512085524323101,25.626257535234426,14.626298562173933,30.48575254306174,-137.2950369008499,11.307597891974646,0.07545881522120458,14.941837901861108,-0.040941449190989354,-0.06349640997289184,0.008653830929626823,-1.6551662475761832,6.990385414836004,0
2015-11-11,0.004281137399310125,1089.84998,1093.68994,1084.04004,1086.14001,26.482596063590016,-15.771259126703171,-8.207338881904056,-7.563920244799116,26.38027522183423,13.934064058075796,29.73441302743202,-122.72267979035101,11.712462812500428,0.09720990868596169,14.56384233744245,-0.04259714350655149,-0.06611565965388956,0.00885433791538895,-1.5703648736659042,6.989381393942907,0
2015-11-12,0.004281137399310125,1086.26001,1089.59998,1074.66003,1085.05005,26.173287855248205,-16.85371544552845,-7.431836160583467,-9.421879284944984,27.54490246741387,12.91495052284469,32.151657835188594,-116.78800996578823,11.937054700300234,0.1312241861234837,14.59070717048227,-0.04192136823730096,-0.0664299577305514,0.01375356715930282,-1.4377528068775831,6.988081032748195,0
2015-11-13,0.004281137399310125,1085.05005,1088.29004,1080.04004,1083.64001,25.754219528199904,-17.62221044807802,-6.560264930506431,-11.06194551757159,28.626342052594968,12.376635077396239,30.81152618088293,-101.43439771057844,12.09618971983086,0.158470809237229,14.13779951544782,-0.0415439321475401,-0.06701518653633304,0.007603335901417635,-1.331525914045505,6.9873517147835,0
2015-11-16,0.004281137399310125,1088.14001,1098.29004,1081.31995,1082.84998,25.507788045529583,-18.086507097390722,-5.619649263855305,-12.466857833535418,28.49021017444344,16.31149038070059,28.207070571727648,-84.5691693307261,12.211178292318575,0.18648110432279968,14.340105978630122,-0.04065346576914133,-0.0670669705357128,0.015595502273645858,-1.2223216797509153,6.975759662075373,-1
2015-11-17,0.004281137399310125,1082.85999,1084.81995,1065.58997,1070.37,21.936887219616146,-19.239712197594372,-5.418283491247163,-13.82142870634721,29.197806313231194,14.786240864892417,33.21835086893468,-103.07357964245156,12.272794159758314,0.13428512929624847,14.689382694442262,-0.04978316059370534,-0.0771045228974426,0.01775851003600204,-1.4258190534351465,6.976478790194867,0
2015-11-18,0.004281137399310125,1070.30005,1073.18005,1065.33997,1071.14001,22.65633109219254,-19.862539188379742,-4.832888385626026,-15.029650802753716,29.86682740023447,14.203121584441094,32.034084799614355,-100.9099620747546,12.282998841200516,0.17364164834851042,14.200146787696383,-0.04726512094043319,-0.07573760734308561,0.0073251234548666454,-1.2723790945031639,6.986936095334036,1
2015-11-19,0.004281137399310125,1071.15002,1086.5,1069.75,1082.40002,32.4590256172844,-19.225920914056132,-3.357016089041931,-15.868904825014202,29.152021432256085,19.636855602775974,29.369243303531597,-74.86431342091441,11.86161764335421,0.2778854855784851,14.382279160003783,-0.0358413858070316,-0.06540763737104514,0.015637398765114153,-0.8659617972254441,6.982955492993917,0
2015-11-20,0.004281137399310125,1082.30005,1087.80005,1075.68005,1078.09998,30.850945856893606,-18.8510702328731,-2.3857323262871155,-16.465337906585983,28.36849843403551,19.09441805640725,27.58132883262922,-67.80817358157744,11.344772106345767,0.266926307729634,14.220687791432093,-0.038175328168143105,-0.06847981541820727,0.01119837331616137,-0.9086885382978206,6.9747968866581385,-1
2015-11-23,0.004281137399310125,1077.01001,1077.01001,1067.0,1069.33997,27.8264895276304,-19.04136100707001,-2.060818480387219,-16.98054252668279,28.175084228498342,18.012880957850644,30.44837937253043,-85.19878179485195,10.76684731727716,0.2191147687458991,13.997780092044083,-0.04426683941645113,-0.07534911621751947,0.009294259019932383,-1.0950922334111328,6.980531641365541,1
2015-11-24,0.004281137399310125,1069.23999,1080.89001,1068.98999,1075.48999,32.806846451081476,-18.48285376740023,-1.2018489925739502,-17.28100477482628,27.61721157146348,18.90856010513703,28.579425159514113,-71.53591604000383,9.572272695622654,0.28475859495701117,13.847940085469508,-0.037306519190841374,-0.06938275605477051,0.011129419130685563,-0.8391654837766971,6.976712159154743,0
2015-11-25,0.004281137399310125,1075.55005,1080.84998,1067.75,1071.39001,31.258253626391195,-18.161709989683004,-0.7045641718853801,-17.457145817797624,27.1805128020154,17.625950052170943,27.28289063357138,-75.45489535718777,8.499202542358264,0.2581022118670102,13.794514365078827,-0.039432940847682514,-0.07225721175818992,0.012179795817033302,-0.9430911973585686,6.97751452339699,0
2015-11-26,0.004281137399310125,1071.91003,1075.45996,1070.34998,1072.25,31.98349639370262,-17.634527371930744,-0.14190524330649623,-17.492622128624248,26.77500680181361,17.13761290553771,26.52700235949427,-77.05867195693679,7.471696535476644,0.27967911874521695,13.174190481858908,-0.03720215786270223,-0.0708513735158873,0.004767172483683122,-0.8589689277829772,6.964900971630061,-1
2015-11-27,0.004281137399310125,1071.58997,1073.90002,1052.85999,1058.81006,27.160761406918635,-18.09266124837086,-0.4800312957972892,-17.61262995257357,27.461243243994154,15.262587214951008,32.71962934302574,-122.48471319717703,6.488399880288266,0.11388114062016376,13.736036161726137,-0.04742966559260649,-0.08174386232986555,0.01963440363294938,-1.505368446010991,6.970185366434754,1
2015-11-30,0.005388625200943269,1057.80005,1068.90002,1053.09998,1064.42004,31.78455902206709,-17.797894100301164,-0.14821131818207434,-17.64968278211909,28.098462797447514,14.021905335089809,30.05988033258923,-119.96273495853374,5.3254275504802635,0.1854934077759096,13.883465007317133,-0.040788314812728925,-0.07617189811806274,0.01493669810282206,-1.2261724297979637,6.9749371689648685,0
2015-12-01,0.005388625200943269,1064.55005,1074.71997,1063.38,1069.48999,35.75380383093559,-16.959685718192077,0.5519976511416118,-17.51168336933369,28.026135991881137,16.226972353838622,28.282853801372145,-76.55481017859624,4.5210583485395635,0.28179127778806246,13.701786792508765,-0.034848609878408106,-0.07110823933070341,0.010652359651854784,-0.8507342158573211,6.960053511250425,-1
2015-12-02,0.005388625200943269,1069.48999,1071.55005,1050.63,1053.68994,29.912414725073514,-17.370099826588557,0.11326683419610717,-17.483366660784665,28.680503540841812,14.521468526300108,31.715882488197348,-134.8175739942544,4.385917654266472,-0.0029697576633771127,14.217377021615277,-0.04727248223492501,-0.0840580307358182,0.019560772139625118,-1.960937115841338,6.968445733925642,1
2015-12-03,0.005388625200943269,1053.70996,1065.80005,1046.25,1062.56995,36.21940454229308,-16.785322620043416,0.5584352325929984,-17.343757852636415,29.506871797977244,13.132384174725578,30.82513635443098,-129.17962996790303,3.9238696709386796,0.19619671543559275,14.598282234357047,-0.03776249707251078,-0.07563675872078017,0.018553540103198853,-1.184443254370697,6.9911676782471615,1
2015-12-04,0.005388625200943269,1062.39001,1089.08997,1058.14001,1086.98999,49.640306653178925,-14.187840733205803,2.524733695544491,-16.712574428750294,28.08780860390729,21.842418543288275,26.502901112359915,20.964865643030652,3.887733897677148,0.77946342797766,15.766259217617252,-0.015043875667619604,-0.053880930601546514,0.029132389902649703,1.0895490237574321,6.97577835637077,-1
2015-12-07,0.005388625200943269,1086.01001,1087.0,1070.06006,1070.39001,43.01429988754543,-13.315306710945833,2.7178141742435713,-16.033120885189405,26.770107066556623,20.174968901538602,24.4796703571416,10.58346964371808,3.632384931536952,0.401806618400277,15.850093559216019,-0.02893995934661516,-0.06769572831901018,0.015598327680239318,-0.38282827858953733,6.979787471051457,0
2015-12-08,0.005388625200943269,1070.48999,1078.84998,1067.63,1074.68994,45.06001185073441,-12.136941688252818,3.1169433575492693,-15.253885045802088,25.712601366410155,19.133124646698743,24.33397496650907,-0.7516428568980403,3.380130310358176,0.5338835348472497,15.519371162129149,-0.02408077571904995,-0.06335450155458337,0.010481162929883958,0.13210233833252408,6.978409399164386,0
2015-12-09,0.005388625200943269,1074.73999,1085.59998,1069.58997,1073.20996,44.468302688553386,-11.193469585706907,3.248332368076145,-14.441801953783052,24.159053016758833,20.82615998915351,22.544923260727312,31.477453771239798,3.203730674131998,0.511520633739918,15.554416793405636,-0.024452067730282114,-0.06404234357853109,0.01489663560392869,0.04491569911393914,6.976852182390914,0
2015-12-10,0.005388625200943269,1073.20996,1076.45996,1069.69995,1071.54004,43.76988235503254,-10.459934125470681,3.1854942626498968,-13.645428388120578,22.71647240636832,20.152442314949543,21.815604304557056,-1.321429058669489,3.030280694740063,0.4815796707542627,14.926244879590945,-0.024977030190244068,-0.06488926014450065,0.006298869980669921,-0.07181566436874906,6.9799736190480255,0
2015-12-11,0.005388625200943269,1071.59998,1079.97998,1062.38,1074.89001,45.61521092283825,-9.498791253485479,3.3173097077080804,-12.816100961193559,21.942683814064715,18.476574653204572,23.46008969153746,3.8987862425775885,2.880062371136766,0.6033192163181944,15.11722595962016,-0.02108698356621744,-0.06138708541920883,0.01642402046330755,0.4028124613281108,6.968756319355982,-1
2015-12-14,0.005388625200943269,1073.68994,1077.69995,1062.77002,1062.90002,40.49310684417906,-9.593977194197805,2.577699013596604,-12.171676207794409,21.224165835497082,17.17201603005879,21.803664575881044,-44.25961922161626,2.8007978517606382,0.23978211584196665,15.103847676790151,-0.03078988021419421,-0.07119286407877372,0.013905252758538478,-1.0145160806918692,6.966722047318606,0
2015-12-15,0.005388625200943269,1062.89001,1068.89001,1059.58997,1060.73999,39.62975904016653,-9.731530085705344,1.952116897671253,-11.683646983376597,20.808076621204265,16.3954520158453,22.363985576569043,-92.88765523106005,2.917488282161726,0.19631927141032512,14.689289985590861,-0.031515313710624354,-0.07240587312113052,0.008749767061974813,-1.1839654432181255,6.9781577671591615,1
2015-12-16,0.005388625200943269,1060.72998,1078.58997,1060.64001,1072.93994,46.56008129219782,-8.755183432775766,2.342770840480666,-11.097954273256432,19.466629927455795,19.629839702583613,20.442434458060518,1.1160398470435091,2.9248723376164243,0.5839458784498819,14.92219498662008,-0.019593005756085486,-0.061160551012479795,0.016922270830885648,0.32728128533812995,6.958201204954457,-1
2015-12-17,0.005388625200943269,1072.84998,1073.08997,1047.64001,1051.73999,38.326462974859254,-9.581629406317688,1.2130598935509944,-10.794689299868683,19.223629887617253,17.353217108935418,23.995780289008753,-138.71270919053248,3.1052447649105708,-0.013405340380121412,15.674178201861496,-0.03749388782623543,-0.07898034315633919,0.023721825487660372,-2.001622507284689,6.971846768966169,1
2015-12-18,0.005388625200943269,1051.71997,1070.79004,1051.05005,1066.18994,45.41225420247771,-8.96723489092983,1.461963527151081,-10.429198418080912,18.99798699348146,15.820574014168649,21.8764633501022,-69.4221828617285,3.0068958783318362,0.43793272704485503,15.964593330299962,-0.023340382597308276,-0.06570977371369334,0.018769245201267815,-0.24198277801476845,6.983270775822362,1
2015-12-21,0.005388625200943269,1065.93994,1081.88,1063.88,1078.43994,50.59451311776348,-7.406472978407237,2.4181803517389397,-9.824653330146177,17.759207436028483,19.47503315889108,20.130534287096285,67.17543800507634,3.119659345698375,0.7940034689840396,16.109979520992823,-0.01164932199826134,-0.05445800898666453,0.016886504881316298,1.1462365395391487,6.977617096825827,-1
2015-12-22,0.005388625200943269,1078.41003,1081.0,1071.84998,1072.35999,48.151197122011304,-6.584259822118611,2.5923148064220527,-9.176574628540664,16.60891213267929,18.659784080105606,19.28784511685874,71.0555664430989,3.0821736412618486,0.6177561986319843,15.612839555207625,-0.01655720723337853,-0.0592290401266195,0.008484731915930011,0.45909818035697164,6.975740958087755,0
2015-12-23,0.005388625200943269,1072.20996,1075.75,1068.25,1070.34998,47.33731274665401,-6.025384103406623,2.520952420107232,-8.546336523513855,15.854452401624638,17.99484165378184,20.310994823899232,31.39475592466047,3.0766100917522725,0.5584092114437718,15.033351015549938,-0.017691728507583795,-0.060422182312293155,0.00699489864839532,0.227721028713962,6.980894210338879,1
2015-12-24,0.005388625200943269,1070.90002,1077.84998,1070.05005,1075.88,49.8489054102708,-5.077711969334359,2.7748996433435966,-7.852611612677956,14.94719975963293,18.33749922287724,19.531475979044284,65.61269230446268,3.12158656586198,0.7178965782650781,14.516678085867794,-0.012127813251956223,-0.05504532546487364,0.00728352773772467,0.8495172547149132,6.980894210338879,0
2015-12-25,0.005388625200943269,1075.88,1075.88,1075.88,1075.88,49.84890541027079,-4.277368138145675,2.860194779625825,-7.1375629177715005,14.104750877783488,18.337499222877245,19.531475979044284,74.45982639350748,3.053593457349013,0.6964355223072569,13.479772508305807,-0.011657757167638947,-0.054527476282922434,0.0,0.7658466551775902,6.974525729386485,-1
2015-12-28,0.005388625200943269,1076.0,1077.15002,1066.30005,1069.05005,46.66130922346585,-4.14641250814725,2.3929203276994,-6.5393328358466505,14.195144312977265,17.26831490068928,23.540778192645828,11.148042828253768,3.0226088438379146,0.48000684477239847,13.291929471998248,-0.017240904566077183,-0.05996339840861214,0.010083615241635674,-0.0779476689229096,6.974469547089717,0
2015-12-29,0.005388625200943269,1069.19995,1075.79004,1067.29004,1068.98999,46.6330699079647,-4.001350490249251,2.0303858764779195,-6.031736366727171,14.27908107422863,16.458691858977947,22.437071400512856,8.435262529658708,3.0231929474266903,0.47892607480548094,12.949648795426945,-0.016629116774939483,-0.05945453895505395,0.007949869432747355,-0.08216128596354677,6.9673911297726345,-1
2015-12-30,0.005388625200943269,1069.38,1072.84998,1059.55005,1061.44995,43.106045735077345,-4.443583148702373,1.2705225744198385,-5.714105723122212,14.996036111003013,15.253599450423106,25.055291373782023,-79.13440954503366,2.792814243361015,0.21190901119975852,12.97466888146787,-0.022662064111738125,-0.06547406274510097,0.012437047635078179,-1.123185448171455,6.9672498978798085,0
2015-12-31,0.0037970950401344083,1061.38,1063.68005,1058.38,1061.30005,43.03635699746125,-4.751380437818625,0.7701802282428698,-5.521560666061495,15.753239201005824,14.788895804106735,24.96453302815357,-135.33883376199955,2.818573931562002,0.2116599934268288,12.426481818505868,-0.021925568757251872,-0.06499567083139315,0.004993546138046531,-1.1241562981798205,6.966722047318606,0
2016-01-01,0.0037970950401344083,1061.20996,1061.41003,1060.73999,1060.73999,42.75821817117224,-4.983062525441937,0.43079851249564616,-5.4138610379375836,16.456356356008435,14.727809010142257,24.861414897786684,-116.33554503167272,2.509926234820982,0.2038567845582826,11.586735974326874,-0.021580635020273617,-0.06487972823803659,0.0006313924908883929,-1.154578807008352,6.979796785322495,1
2016-01-04,0.0037970950401344083,1065.35999,1083.69995,1061.90002,1074.69995,51.2206706426564,-3.9941777504977836,1.1357466299518402,-5.129924380449624,15.893497094106534,25.620539148421237,21.573061758187418,53.79180679674147,2.5541631441997823,0.7124784410808489,12.399109119017805,-0.008365582376814881,-0.052077125252168024,0.020462501130720994,0.8283934671682625,6.982547330671519,0
